row_index,original_text,translated_text,label,Split
801,"Bertrand Pancher, responsable écologie à l'UDI: Nous portons un regard critique sur la loi de #transitionénergétique http","Bertrand Pancher, head of ecology at the UDI: We take a critical view of the #energytransition law.",0,train
802,Architecte De Fermes - Energies Marines Renouvelables H/f #brest #job http,Farm Architect - Renewable Marine Energies M/F #Brest #job http,1,train
803,Guide méthodologique de conception d'une signalétique accessible - @user du @user durable http,Methodological Guide for Designing Accessible Signage - @user of @user sustainable http,2,train
804,"Appétit des géants de l’agroalimentaire et normes européennes : le fromage, une espèce menacée http","Appetite of Food Industry Giants and European Standards: Cheese, an Endangered Species",0,train
805,Victimes de la route les serpents disparaissent via @user http,"Victims of the road, the snakes disappear via @user http",1,train
806,Du coup le passage de @user aux @user dans @user est plutôt bon pour l'image des écologistes : nous sommes unis :),"As a result, @user's appearance at @user in @user is quite good for the image of the environmentalists: we are united :)",2,train
807,#ecologie Heurs et malheurs du combat écologiste mondial http,#Ecology Fortunes and Misfortunes of the Global Environmental Struggle http,0,train
808,L'écosystème doit passer du volume a la valeur pour #Arthurmillet au #hubforum c'est un gros challenge!,The ecosystem must shift from volume to value for #Arthurmillet at the #hubforum; it's a big challenge!,1,train
809,"Visite de installation solaire thermique à concentration de Torresol Énergie , la plus grande du monde pour ce... http","Visit to the Torresol Energy concentrated solar thermal installation, the largest in the world for this... http",2,train
810,La liste noire des plantes invasives s'allonge | @user http,The blacklist of invasive plants is growing longer | @user http,0,train
811,Géothermie profonde : trois candidats retenus pour le réseau de chaleur du campus Paris-Saclay http,Deep Geothermal Energy: Three Candidates Selected for the Paris-Saclay Campus Heating Network,1,train
812,[#LoiRoyal] Lutte contre le dérèglement climatique : (ré)découvrez les conclusions du GIEC &gt; http http,[#RoyalLaw] Fight against climate change: (re)discover the conclusions of the IPCC > http http,2,train
813,Les prix pinocchio du développement durable (Amis de la Terre) Votez contre les salauds qui font tant de mal http,The Pinocchio Awards for Sustainable Development (Friends of the Earth) Vote against the scoundrels who do so much harm http,0,train
814,Terminator recu par #Zizitator vendredi a l'Elysée......tout un programme écologiste......,Terminator received by #Zizitator on Friday at the Élysée... quite an environmental program...,1,train
815,#biodiversité Quand les pêcheurs du dimanche font avancer la science http,#Biodiversity When Weekend Anglers Advance Science,2,train
816,La lutte aux changements climatiques du gouvernement conservateur n’est tout simplement pas assez féroce. http #polcan,The conservative government's fight against climate change is simply not fierce enough. #polcan,0,train
817,"@user et l’énergie éolienne, un combo de choix.","@user and wind energy, a winning combination.",1,train
818,Les Belges vont pouvoir construire la plus grande ferme éolienne de France. http,The Belgians will be able to build the largest wind farm in France.,2,train
819,"L'acidification des #océans ? Trop abstrait pour intéresser le public. Dommage, C dans les mers que se joue l'avenir. http","Ocean acidification? Too abstract to interest the public. It's a shame, because the future is at stake in the seas.",0,train
820,Des tablettes à l'école primaire | @user http,Tablets in Primary School | @user http,1,train
821,"""la victoire du PS et des Ecologistes"" Au vu du score d'Eva Joly, au vu d'un accord signé pour le 2d tour , des sièges de députés #ONPC","""The victory of the PS and the Ecologists"" In light of Eva Joly's score, in light of an agreement signed for the second round, the deputies' seats #ONPC",2,train
822,#ecologie Taxer les sociétés d'autoroutes : bras de fer entre Sapin et Royal http,#Ecology Taxing Highway Companies: Showdown Between Sapin and Royal,0,train
823,"Best-of : le solaire, à la pointe des énergies renouvelables http","Best-of: Solar Energy, at the Forefront of Renewable Energies",1,train
824,"Je regarde un reportage super intéressant sur France 5, c'est sur le réchauffement climatique et ils parlent de Katrina etc","I'm watching a really interesting report on France 5, it's about climate change and they're talking about Katrina, etc.",2,train
825,ARK :( --&gt;TransCanada: la Cour rejette la requête des écologistes http via @user,ARK :( --> TransCanada: the Court dismisses the environmentalists' request http via @user,0,train
826,Réchauffement :  l’ONU prédit un véritable «enfer climatique» d’ici 2050 @user:  Dans le cadre d’un nouve... http,"Warming: The UN Predicts a True ""Climate Hell"" by 2050 @user: As part of a new...",1,train
827,Le projet écologique réussi de la ville de Loos-en-Gohelle http,The successful ecological project of the city of Loos-en-Gohelle http,2,train
828,"On était à table y avait un blanc et mon petit frère lâche ""à cause du réchauffement climatique les chats ont un petit cerveau"" jfq de lui?","We were at the table, there was a silence, and my little brother blurts out, ""because of global warming, cats have small brains."" What am I supposed to say to him?",0,train
829,Et la réponse est http @user: Guyane #Pétrole : Des militants écologistes s'opposent à Shell http,And the answer is http @user: Guyana #Oil: Environmental activists oppose Shell http,1,train
830,Les énergies renouvelables poursuivent leur intégration en France #EnR #RES http via @user RT @user ^E,Renewable energies continue their integration in France #EnR #RES http via @user RT @user ^E,2,train
831,#Produits #BTP #Bâtiment Energies renouvelables : bien mais peut mieux faire http,#Products #Construction #Building Renewable Energies: Good but Could Do Better http,0,train
832,"Sémantique #PCLTV : ""la méthanisation est une énergie renouvelable non électrique"" et + un process environnemental  = valorise des déchets","Semantics #PCLTV: ""methanization is a non-electric renewable energy"" and + an environmental process = valorizes waste",1,train
833,Ecologistes et industriels satisfaits du maintien de Ségolène Royal http,Ecologists and industrialists pleased with the retention of Ségolène Royal,2,train
834,"PATRIMOINE • Le fromage, espèce menacée / le salut viendrait de Chine ? Douce ironie... http","HERITAGE • Cheese, an endangered species / could salvation come from China? Sweet irony... http",0,train
835,"Conseil Municipal vu depuis le public, 1 plan #Climat-#Energie pour faire du #greenwashing. L'#écologie est bien loin http","City Council seen from the public, 1 #Climate-#Energy plan for #greenwashing. #Ecology is far away.",1,train
836,#climat Incroyable ! Le Huffington Post défend les sceptiques et dénonce l’inquisition verte http via @user,#Climate Incredible! The Huffington Post defends the skeptics and denounces the green inquisition http via @user,2,train
837,#Planète. Pourquoi la «neige noire» du Groenland doit nous alarmer http  #Nature #pollution,"#Planet. Why Greenland's ""black snow"" should alarm us http #Nature #pollution",0,train
838,Eoliennes : l’armée vent debout http,Wind Turbines: The Army Stands Firm,1,train
839,Agro-écologie : sept projets soutenus par la Région Ouest-France Ils concernent l'association Produire autrement... http,Agroecology: Seven Projects Supported by the Western France Region They involve the association Producing Differently... http,2,train
840,Une enquête de #PLAN au Sri Lanka révèle l'inquiétude des enfants face au changement climatique =&gt; http,A #PLAN survey in Sri Lanka reveals children's concerns about climate change => http,0,train
841,"#PénélopeBagieu a sorti une nouvelle #BD pour comprendre le changement #climatique. Amusant, ludique, et fun! à... http","#PénélopeBagieu has released a new #comic to understand #climate change. Amusing, playful, and fun! at... http",1,train
842,"Opération LEB à Lausanne, Echallens et Bercher. 3'000 muffins distribués pour célébrer 5 énergies renouvelables. http","Operation LEB in Lausanne, Echallens, and Bercher. 3,000 muffins distributed to celebrate 5 renewable energies.",2,train
843,@user @user qu'au passage cet accessoire detruit l'écosysteme de service .. regarde ce qui se passe avec qobuz/deezer,"@user @user By the way, this accessory is destroying the service ecosystem... look at what's happening with Qobuz/Deezer.",0,train
844,Algérie-Energies renouvelables: trois chercheurs algériens en formation au Japon http,Algeria-Renewable Energies: Three Algerian Researchers in Training in Japan,1,train
845,#éolien Un sujet jusqu'ici trop peu médiatisé. Merci @user et @user - Éoliennes : l’armée vent debout http,#WindEnergy A topic that has been underreported until now. Thank you @user and @user - Wind Turbines: The Army Stands Firm http,2,train
846,"Le nucléaire c'est mal, les éoliennes c'est moche, le charbon ça pue !","Nuclear power is bad, wind turbines are ugly, coal stinks!",0,train
847,"La gauche, la France, les écologistes soient debout, convaincus et déterminés. @user #UEPS2014","The left, France, and the ecologists must stand up, convinced and determined. @user #UEPS2014",1,train
848,"Cette après-midi, j'interviens au @user pour parler de la fausse solution #gazdeschiste pour lutter contre le réchauffement #climatique","This afternoon, I'm speaking at @user to talk about the false solution of #shalegas to combat #climate change.",2,train
849,"""Le piège de l’énergie verte"" http","""The Green Energy Trap""",0,train
850,Le Ministère de l'écologie publie la mise à jour des 10 indicateurs clés de l'environnement - Édition 2014  http,The Ministry of Ecology publishes the update of the 10 key environmental indicators - 2014 Edition http,1,train
851,#DD Plus de 200 #villes renforcent leur #résilience face au #changement #climatique http,Over 200 cities are strengthening their resilience to climate change.,2,train
852,@user #Chasse #Animaux #Biodiversité #Ecologie #Environnement Les chasseurs deviennent de plus en plus #nuisibles #viandards,@user #Hunting #Animals #Biodiversity #Ecology #Environment Hunters are becoming more and more #harmful #meat-hungry,0,train
853,économiques et écologiques. Voir le schéma explicatif ci joint: http,Economic and ecological. See the attached explanatory diagram: http,1,train
854,L’énergie verte en Russie sera boostée grâce à la Chine Lire la suite: http,Green energy in Russia will be boosted thanks to China. Read more: http,2,train
855,"La «neige noire» du Groenland ! Inquiétude de Jason Box, specialiste de la glace #climatechange http","The ""black snow"" of Greenland! Concern from Jason Box, ice specialist #climatechange http",0,train
856,"NDDL, objet des négociations entre Valls et les écologistes http #NDDL","NDDL, subject of negotiations between Valls and the ecologists http #NDDL",1,train
857,"RDV ce dimanche à Cernay à 17h :  ""La paix et les grands enjeux écologiques européens"" #eelv #CitationGBShaw adaptée http","See you this Sunday in Cernay at 5 PM: ""Peace and Major European Ecological Challenges"" #eelv #AdaptedGBShawQuote http",2,train
858,entreprise qui ne veut pas entendre pop.Cacouna: TransCanada veut bloquer le recours des écologistes http via @user,Company that doesn't want to hear pop. Cacouna: TransCanada wants to block the environmentalists' appeal http via @user,0,train
859,F8 – Facebook passe de Réseau Social à Écosystème Social http via @user,F8 – Facebook shifts from Social Network to Social Ecosystem http via @user,1,train
860,"""@user: Maroc : vers des mosquées plus écologiques | Trouve Ta Mosquée http http","""@user: Morocco: Towards More Eco-Friendly Mosques | Find Your Mosque http http""",2,train
861,Révolte et morts suspectes autour des champs d'éoliennes mexicains - Le Nouvel Observateu... http #construction #green,Revolt and Suspicious Deaths Surrounding Mexican Wind Farm Fields - Le Nouvel Observateur... http #construction #green,0,train
862,Wake up call numéro 376894 &gt; Le réchauffement climatique pourrait bientôt causer 250 000 décès de plus par an http,"Wake-up call number 376894 > Climate change could soon cause an additional 250,000 deaths per year http",1,train
863,RT @user: L'écosystème géant #Google en une carte interactive http,RT @user: The giant #Google ecosystem in an interactive map http,2,train
864,«La notion de développement durable nous a endormis» | @user http,"""The notion of sustainable development has lulled us to sleep"" | @user http",0,train
865,Toujours plus ! : Une pétition pour chasser plus de lièvres - http #Chasse #Animaux #Biodiversité #Ecologie #Environnement,Always More!: A Petition to Hunt More Hares - http #Hunting #Animals #Biodiversity #Ecology #Environment,1,train
866,@user @user P.S. Le CO2 est un gaz à effet de serre et contribue au réchauffement climatique.,@user @user P.S. CO2 is a greenhouse gas and contributes to global warming.,2,train
867,"Malgré les belles promesses écologistes, la majorité de la CEATE-E refuse de s'engager pour une #économieverte http","Despite the beautiful environmental promises, the majority of CEATE-E refuses to commit to a #greeneconomy http",0,train
868,#aloups Entre développement durable et vivir bien : repères pour un projet politico-pédago http,#aloups Between sustainable development and living well: guidelines for a political-pedagogical project,1,train
869,Il applique le crowdfunding au développement durable (La NR) http #37 #écologie,He applies crowdfunding to sustainable development (La NR) #37 #ecology,2,train
870,"C'est deprimant l'ecologie --""",Ecology is depressing --,0,train
871,@user éoliennes vent,"The text ""@user éoliennes vent"" translates to ""@user wind turbines wind"" in English.",1,train
872,#BMW constructeur automobile le plus responsable en termes de développement durable selon le Dow Jones Sustainability Index #DJSI,#BMW the most responsible car manufacturer in terms of sustainable development according to the Dow Jones Sustainability Index #DJSI,2,train
873,46 espèces invasives menacent la #biodiversité polynésienne http #InvSp,46 invasive species threaten Polynesian #biodiversity http #InvSp,0,train
874,"Portrait de @user, notre porte-parole dans Presse et Cité.  &gt;http","Portrait of @user, our spokesperson in Presse et Cité. >http",1,train
875,#ecologie La Rochelle : Europe-Ecologie les Verts veut encadrer les loyers http,#Ecology La Rochelle: Europe-Ecology The Greens wants to regulate rents http,2,train
876,Capitalisme tueur http,Killer Capitalism http,0,train
877,"#Climat: ce sera toujours ça de moins à nourrir, loger et occuper. http","#Climate: that's one less thing to feed, house, and occupy.",1,train
878,"Présidentielle au Brésil : Rousseff et Neves au second tour: Un temps donnée favorite, l'écologiste Marina Silva… http","Brazilian Presidential Election: Rousseff and Neves in the Second Round: Once considered a favorite, the environmentalist Marina Silva…",2,train
879,#mutac2014 Peraya: a l'enseignement transmissif s'opppse l'apprentissage où l'étudiant est acteur au sein d'un écosystème,#mutac2014 Peraya: To transmissive teaching is opposed learning where the student is an active participant within an ecosystem.,0,train
880,Aujourd'hui nous vous parlons de L'OPTIQUE par Sébastien Bétend - et ses lunettes fabriquées en France avec des... http,Today we are talking to you about L'OPTIQUE by Sébastien Bétend - and his glasses made in France with... http,1,train
881,Placement :  Les banques s'invitent dans l'écosystème du « crowdfunding » http,Placement: Banks Join the Crowdfunding Ecosystem,2,train
882,50% d’énergie renouvelable en 2020 : un objectif difficile à tenir en Polynésie http,50% renewable energy by 2020: a challenging goal to achieve in Polynesia,0,train
883,"คันหู วาเลนไทน์ 2010: http via @user OUI , le réchauffement climatique est une réalité mais cessont de nous en plaindre","Itchy Ear Valentine 2010: http via @user YES, climate change is a reality, but let's stop complaining about it.",1,train
884,"La ministre de l'écologie, Ségolène Royal, a décidé de protéger les éleveurs en facilitant les tirs contre les... http","The Minister of Ecology, Ségolène Royal, has decided to protect farmers by making it easier to shoot...",2,train
885,Écologie punitive ne passe pas #PS “@afpfr: [VIDEO] Suspension écotaxe: #EELV scandalisé http #AFP http,Punitive ecology doesn't pass #PS “@afpfr: [VIDEO] Suspension of the ecotax: #EELV scandalized http #AFP http,0,train
886,@user il a des capteurs solaires planqués dans les veuchs,@user he has solar panels hidden in his hair,1,train
887,"L écologie ne doit pas être punitive.  Elle doit être juste. Comme dans tous les domaines, aller chercher... http","Ecology should not be punitive. It should be fair. As in all areas, seeking...",2,train
888,.@user @user Et pourtant il y a urgence http,.@user @user And yet there is urgency http,0,train
889,Ignition décolle avec l'ISO20121! | @user http,Ignition takes off with ISO20121! | @user http,1,train
890,Les écologistes prudents malgré les appels du pied des socialistes | Public Sénat http,Cautious environmentalists despite overtures from the socialists | Public Sénat,2,train
891,"Le dispositif qui devait remplacer l'#écotaxe suspendu ""sine die"" http via @user. La reculade: une stratégie.","The mechanism that was supposed to replace the #ecotax has been suspended ""indefinitely"" http via @user. The backtrack: a strategy.",0,train
892,@user présente les résultats de son étude Innovation et Développement Durable : Préambule de @user,@user presents the results of their study Innovation and Sustainable Development: Foreword by @user,1,train
893,L'espace Agr'Eau Paysage inauguré - Ouest-France | @user http,The Agr'Eau Landscape Space Inaugurated - Ouest-France | @user http,2,train
894,Le réchauffement climatique pourrait causé des impacts négatifs sur la productivité au travail dans un avenir pas... http,"The text appears to be cut off, but here's a translation of the portion provided:

""Global warming could cause negative impacts on work productivity in the not-too-distant future...""",0,train
895,"""Les migrants ne sont pas responsables des problèmes écologiques."" #ecopop #inégalités &gt;http http","""Migrants are not responsible for ecological problems."" #ecopop #inequalities >http http",1,train
896,@user #eelv rapport de force est en train de changer avec politique qui n'a plus rien à voir avec contrat. Ecologistes = moins de chômage,@user #eelv The balance of power is changing with a policy that has nothing to do with the contract anymore. Environmentalists = less unemployment,2,train
897,"Delphine Batho et Ségolène Royal refusent de poser avec des gants de boxe: L'ancienne ministre de l’Écologie, ... http","Delphine Batho and Ségolène Royal refuse to pose with boxing gloves: The former Minister of Ecology, ... http",0,train
898,@user et ça les connait l'écologie.40 ans que l'on recycle les mêmes députés,@user and they know about ecology. We've been recycling the same deputies for 40 years.,1,train
899,"Super initiative: Ecofemme, des serviettes hygiéniques lavables, sociales et écologiques ! http","Super initiative: Ecofemme, washable, social, and ecological sanitary pads!",2,train
900,Le gigantisme ne répond à aucune attente sociale.Révolte et morts suspectes autour des champs d'éoliennes mexicains http,ERROR: 'NoneType' object has no attribute 'strip',0,train
901,"Montre Seiko Chronographe SSC008P2, fonctionnant à l'énergie solaire, boîtier et bracelet en acier d http","Seiko Chronograph Watch SSC008P2, solar-powered, stainless steel case and bracelet.",1,train
902,Bonne lecture #Eoliennes http,Enjoy reading #WindTurbines http,2,train
903,@user @user @user @user Oh non ! J'ai brisé l'équilibre écologique ! :),Oh no! I've disrupted the ecological balance! :),0,train
904,"#Maroc - La centrale solaire thermique à concentration de Noor #Ouarzazate, un bien public mondial #vidéo http","#Morocco - The Noor #Ouarzazate concentrated solar thermal power plant, a global public good #video http",1,train
905,"Qc lance comité sur changement climatique, mais continue ses projets d’exploitation des énergies fossiles @user http","Qc launches committee on climate change, but continues its fossil fuel exploitation projects @user http",2,train
906,"Lassée des «jeux politiciens fatigants», l'écologiste Marie-Christine Blandin quitte son parti (Le Monde, p.7) #EELV","Tired of ""exhausting political games,"" environmentalist Marie-Christine Blandin is leaving her party (Le Monde, p.7) #EELV",0,train
907,#Afrique #Energie: @user transforme la vie de millions d’habitants des zones rurales d’#Afrique #EnergieVerte http,#Africa #Energy: @user is transforming the lives of millions of residents in rural areas of #Africa #GreenEnergy,1,train
908,Vital de trouver les solutions de croissance et financement de cette energie noble. http,It is vital to find growth and financing solutions for this noble energy.,2,train
909,Finance &gt; Annonce&gt;Le Canada va manquer son objectif de réduction des gaz à effet de serre&gt;Le Canada n'es.. http #economie,Finance > Announcement > Canada will miss its greenhouse gas reduction target > Canada is not... http #economy,0,train
910,Géothermie haute température : un permis exclusif de recherches prolongé dans le Bas-Rhin... http #Actu #environnement,High-temperature geothermal energy: an exclusive research permit extended in Bas-Rhin... #News #Environment,1,train
911,"Les banques s'invitent dans l'écosystème du ""crowdfunding"" &gt; http via @user @user","Banks are entering the ""crowdfunding"" ecosystem &gt; http via @user @user",2,train
912,"@user Pour moi, le réchauffement climatique, c'est la généralisation de problèmes locaux.","For me, climate change is the generalization of local problems.",0,train
913,[Infographie] l'univers #Google (capitalisé à + de 100 Mds de $) en carte interactive via @user http,[Infographic] The #Google universe (valued at over $100 billion) in an interactive map via @user http,1,train
914,Slovénie - sur les traces de l'ours brun - Tourisme tel que les écologistes le conçoive pour les Pyrénées avec... http,Slovenia - Following the Tracks of the Brown Bear - Tourism as Ecologists Envision it for the Pyrenees with...,2,train
915,#ecologie Ecologie : deux étudiants veulent nous faire uriner sous la douche http,#ecology Ecology: Two students want us to urinate in the shower,0,train
916,"""on passe d'un écosystème qui se base sur le volume à un écosystème qui se base sur la valeur"" #HUBFORUM #data","""We're moving from an ecosystem based on volume to an ecosystem based on value."" #HUBFORUM #data",1,train
917,Arrêt dans la galerie des espèces éteintes et menacées avec Alain Bougrain Dubourg #mnhn #Grande Galerie de l'Évolution,Stop in the gallery of extinct and endangered species with Alain Bougrain Dubourg #mnhn #Grande Galerie de l'Évolution,2,train
918,"Après les écologistes qui militent pour les hormones de synthèse, les féministes contre le droit à l'allaitement… Pauvre monde!","After the environmentalists who advocate for synthetic hormones, the feminists against the right to breastfeed... Poor world!",0,train
919,"""Eoliennes : l’armée vent debout"" dans @user http","""Wind Turbines: The Army Stands Firm"" in @user http://",1,train
920,Les députés ont voté l'objectif de réduire de 40% nos émissions de gaz à effet de serre à horizon 2030 http #LoiRoyal,The deputies have voted on the goal to reduce our greenhouse gas emissions by 40% by 2030 #LoiRoyal,2,train
921,La croissance économique détruit les écosystèmes et ne répond même plus aux problèmes de développement : elle ne nourrit pas les gens,Economic growth destroys ecosystems and no longer addresses development issues: it does not feed people.,0,train
922,"Ils seront avec ns samedi place St Jean pour dire #StopTAFTA Les Fédéralistes Européens, Faucheurs Volontaires, Jeunes Ecologistes, ...","They will be with us on Saturday at St Jean Square to say #StopTAFTA. The European Federalists, Voluntary Reapers, Young Ecologists, ...",1,train
923,“@Limportant_fr: Réchauffement climatique : il est grand temps d'agir par Ban Ki-Moon http http,"""@Limportant_fr: Climate change: it is high time to act by Ban Ki-Moon http http""",2,train
924,"L' #écologie selon La Poste : suppressions d'emplois, malaise social et #greenwashing  http","The #ecology according to La Poste: job cuts, social unrest, and #greenwashing http",0,train
925,Londres : les cabines téléphoniques rouges deviennent vertes et #écologiques http,London: The red phone booths are turning green and #eco-friendly,1,train
926,#TIC Impression 3D : le groupe Gorgé soutient et finance l'écosystème http,#3D Printing ICT: The Gorgé Group Supports and Funds the Ecosystem http,2,train
927,"Joyau de la planète, la Grande barrière de corail d'Australie est menacée par le réchauffement climatique, la... http","Jewel of the planet, Australia's Great Barrier Reef is threatened by climate change, the...",0,train
928,avec #realchangeexpedition  et #JVMVSF nous imaginons la CCI 3.0 qui sera l'écosystème de la #TRIAPDL en Pays de la Loire,"With #realchangeexpedition and #JVMVSF, we are envisioning CCI 3.0, which will be the ecosystem of #TRIAPDL in the Pays de la Loire.",1,train
929,RT @user Trois familles font don de leur terre à Conservation de la nature Canada=&gt; http @user @user,RT @user Three families donate their land to the Nature Conservancy of Canada => http @user @user,2,train
930,Forages à Cacouna : la Cour rejette la requête des groupes environnementalistes   http #ecologie Mediaterre,Drilling in Cacouna: Court Rejects Environmental Groups' Request http #ecology Mediaterre,0,train
931,Banque Mondiale: 519 M$ pour la centrale solaire Noor à Ouarzazate au Maroc: La Banque mondiale a... http Maghreb Info,"World Bank: $519M for the Noor solar power plant in Ouarzazate, Morocco: The World Bank has... http Maghreb Info",1,train
932,"@user @user Une coopérative qui réinvestit tous ses bénéfices dans les énergies renouvelables, un jeu d'écriture ?!","A cooperative that reinvests all its profits into renewable energy, a writing game?!",2,train
933,Acidification des océans : l’autre mauvais effet du réchauffement climatique: Le fait est moins connu : le... http,Ocean Acidification: The Other Negative Effect of Climate Change: The fact is less well-known: the...,0,train
934,@user voici notre 1er schéma explicatif sur 1 des revenus de base possibles http,@user here is our first explanatory diagram on one of the possible basic incomes http,1,train
935,"@user bon après, comparer un mobile sur la puissance… en fonction de ton usage, il vaut mieux voir les apps, l'écosystème, les màj, …","@user Well, comparing a mobile based on power... depending on your usage, it's better to look at the apps, the ecosystem, the updates, ...",2,train
936,"""@user: @user contre ""l'écologie punitive"" http #transports"" Ministre du diesel.","""@user: @user against 'punitive ecology' http #transports"" Diesel Minister.",0,train
937,"Écologie : ""On a plutôt reculé ces derniers temps"", a estimé l'ex-ministre Delphine Batho sur BFMTV/RMC. #Batho #Écologie","Ecology: ""We've rather regressed lately,"" said former minister Delphine Batho on BFMTV/RMC. #Batho #Ecology",1,train
938,Nice skype meeting with @user ! L'écosystème startup est en train de bien bouger en Martinique. A suivre.,Nice Skype meeting with @user! The startup ecosystem is really starting to move in Martinique. Stay tuned.,2,train
939,"Lire notre dossier d'actu ""Bisphénol A"": La France a interdit, depuis le 1er janvier, le bisphénol ... http #écologie","Read our news report ""Bisphenol A"": France has banned bisphenol since January 1st ... http #ecology",0,train
940,Laboratoire culture et développement durable http Espace mutualisé de ressources et d’initiatives afin d’accompagner ...,Laboratory for Culture and Sustainable Development http Shared space for resources and initiatives to support ...,1,train
941,"A force de le dire, ça fini par arriver “Les banques s'invitent dans l'écosystème du « crowdfunding » http","By saying it enough, it eventually happens: ""Banks are entering the crowdfunding ecosystem.""",2,train
942,La chute d'adhérents à l'ump serait liée à un réchauffement climatique soudain. http,The drop in UMP members is said to be linked to a sudden climate change.,0,train
943,"Centre de tri de Sevran modernisé, l'écologie c'est d'abord chez nous ! http","Sevran Sorting Center Modernized, Ecology Starts with Us! http",1,train
944,"Utiliser l'énergie solaire dans les procédés industriels, le pari de Rackam @user via @user http #Energie","Using solar energy in industrial processes, Rackam's bet @user via @user http #Energy",2,train
945,Oublié le tps où Le Drian écrivait au ministre de la défense se plaigant de l’armée empêchant dvpt de l’éolien en Bzh http,Forgotten are the days when Le Drian wrote to the Minister of Defense complaining about the army hindering the development of wind energy in Brittany.,0,train
946,"Sinon je trouve qu'il fait un poil trop chaud pour un début de réchauffement climatique, je tiendrais pas plus que 2 décennies à ce train là","Otherwise, I find it's a tad too hot for the start of climate change; I won't last more than two decades at this rate.",1,train
947,"Tour d'horizon des énergies renouvelables en 1'30""   http","Overview of Renewable Energies in 1'30""   http",2,train
948,1 300 espèces menacées : comment les oiseaux sont en train de disparaître dans l'indifférence générale |... http,"1,300 endangered species: how birds are disappearing amidst general indifference |... http",0,train
949,Suivi de la démarche développement durable Iso 26000 - #HAUTSdeSEINE http,Follow-up on the sustainable development approach ISO 26000 - #HAUTSdeSEINE,1,train
950,#Climat #mardiDD #DD Septembre 2014 : vers une nouvelle gouvernance pour le réchauffement climatique - AGORA Le... http,#Climate #TuesdayDD #DD September 2014: towards a new governance for global warming - AGORA The... http,2,train
951,Les écologistes restent divisés après leur sortie du gouvernement http #Politique via @user,The environmentalists remain divided after their exit from the government http #Politics via @user,0,train
952,Compte rendu de mandat 2014 du Groupe écologiste http,2014 Mandate Report of the Ecologist Group,1,train
953,Marine et les éoliennes toute une histoire d'amour !,"Marine and wind turbines, quite a love story!",2,train
954,L’#ONU prédit un « enfer climatique » d’ici 2050 #rechauffement http,"The #UN predicts a ""climate hell"" by 2050 #globalwarming http",0,train
955,Gaz de schiste : une douzaine de permis dans les tuyaux du ministère: La ministre de l'Ecologie annonce qu'il ... http,Shale gas: A dozen permits in the ministry's pipeline: The Minister of Ecology announces that it... http,1,train
956,#BTP #Durable #DD #Ecologie 11e convention Efficience énergétique du bâtiment : 21/10/14 - 21/10/14 http,#BTP #Durable #DD #Ecology 11th Building Energy Efficiency Convention: 10/21/14 - 10/21/14 http,2,train
957,35 000 morses échoués sur une plage en Alaska http #Climat #Ecosysteme,"35,000 walruses stranded on a beach in Alaska #Climate #Ecosystem",0,train
958,Pas de transition énergétique sans sortie du nucléaire http via @user Investir dans les énergies renouvelables!,No energy transition without phasing out nuclear http via @user Invest in renewable energies!,1,train
959,Le saviez-vous? Nous sommes le principal producteur d'énergie verte appartenant à une municipalité en Ontario. http,Did you know? We are the leading producer of green energy owned by a municipality in Ontario.,2,train
960,Ecologie : les renoncements de Hollande (Une Le Monde) http,Ecology: Hollande's Abandonments (A Le Monde),0,train
961,Savons naturels ecologiques http,Natural ecological soaps http,1,train
962,Première phase validée pour la future usine de biocarburant du CEA http,First phase approved for the future biofuel plant of the CEA http,2,train
963,Italie - Ours - Attaqué par un grand prédateur : se taire ou avoir un bon avocat. La dictature écologiste !... http,Italy - Bear - Attacked by a large predator: stay silent or have a good lawyer. The ecological dictatorship!... http,0,train
964,"1. ""La sociale-démocrate Marina Silva"": elle est absolument tout (conservatrice, écologiste, etc.) mais pas sociale-démocrate. #BFMTV #LT","""The social democrat Marina Silva"": she is absolutely everything (conservative, environmentalist, etc.) but not a social democrat. #BFMTV #LT",1,train
965,"La priorité accordée sur le marché aux ressources nationales, qui mène tout droit aux énergies renouvelables, est... http","The priority given in the market to national resources, which leads directly to renewable energies, is...",2,train
966,La CGPME sceptique après le discours d'amour de Manuel Valls aux patrons - http - La #CGPME77 et son écosystème,The CGPME skeptical after Manuel Valls' love speech to the bosses - http - The #CGPME77 and its ecosystem,0,train
967,#ecologie SIT : 500 unités de logement pour la classe moyenne http,#Ecology SIT: 500 housing units for the middle class http,1,train
968,Mille services à inventer dans l'écosystème numérique... http par @user @user #innovation #emploi #digital,A thousand services to invent in the digital ecosystem... http by @user @user #innovation #employment #digital,2,train
969,La Rochelle : la colère des communistes et des écologistes contre le PS via @user http,La Rochelle: the anger of the communists and ecologists against the PS via @user http,0,train
970,Lantier mise sur les mini-maisons et l'écologie http,Lantier bets on tiny houses and ecology.,1,train
971,"@user @user Voilà pk les #énergies #vertes (#renouvelables) sont privilégiées : c'est #sansrisque, le #nucléaire, par contre ...","Here's why green (renewable) energies are favored: they're risk-free, unlike nuclear, on the other hand...",2,train
972,C’est aujourd'hui le nucléaire qui a besoin du renouvelable pour combler ses défaillances http,"Today, it is nuclear power that needs renewables to make up for its shortcomings.",0,train
973,#ecologie Dompierre-les-Ormes Fête de la science ce week-end à la Galerie http,#Ecology Dompierre-les-Ormes Science Festival this weekend at the Gallery http,1,train
