row_index,original_text,translated_text,label,Split
846,Yo todo ilusionado porque he encontrado un disco duro externo en casa para meter toda la mierda del portátil y es de dos gigas,"I'm all excited because I found an external hard drive at home to dump all the crap from my laptop, and it's two gigabytes.",0,train
847,Lo bueno del frío es que puedo comer como siempre y echarle la culpa al mismo,The good thing about the cold is that I can eat as usual and blame it on the cold itself.,1,train
848,@user Ojalá mi Robbie Williams... Sería ideal teniendo una nueva era al caer. O Take That!,@user I wish my Robbie Williams... It would be ideal with a new era about to start. Or Take That!,2,train
849,🌼 evan peters 🌼  -casi siempre me equivoco y pongo evans peter  -dejadme -es muy sdasldjalsk,🌼 Evan Peters 🌼  - I almost always get it wrong and write Evans Peter  - leave me alone - he's very sdasldjalsk,0,train
850,Ayer inicie con mi proyecto de hacerme mi propia huerta,"Yesterday, I started my project of creating my own garden.",1,train
851,"@user no te conozco, pero tras un vistazo en tw pareces guapa e interesante. Ánimo, espero que puedas recuperarte poco a poco","@user I don't know you, but after a glance on Twitter, you seem pretty and interesting. Hang in there, I hope you can recover little by little.",2,train
852,que cansado me tenes albacete... que cansado!!    sino vuelvo a rosario en verano........... ojo.,"How tired you make me, Albacete... so tired!! If I don't return to Rosario in the summer... watch out.",0,train
853,"Preparando la maleta, proxima parada #huelva #fiestasconamigas  💃🏻👯🚆","Packing the suitcase, next stop #Huelva #partieswithfriends 💃🏻👯🚆",1,train
854,@user Mis sentimientos y mi orgullo por el Valencia son muy grandes. Yo quiero lo mejor para el Valencia.,@user My feelings and pride for Valencia are very strong. I want the best for Valencia.,2,train
855,"""Él es raro, pero es hay q estar demasiado mal de la cabeza para querer estar con alguien tan dañada como yo"". -Yo, hablando con mi papá.","""He is weird, but you have to be really messed up in the head to want to be with someone as damaged as me."" -Me, talking to my dad.",0,train
856,"@user sisi, xa lle vexo a cara mañan no examen","@user, yes, if I see your face tomorrow in the exam",1,train
857,@user Ya lo tenía fichado y tengo ganas de darle uso  ¡¡Gracias!!,@user I already had it bookmarked and I'm eager to use it. Thank you!!,2,train
858,"@user @user  #NecesitoElViajeAAndalucia bueno si un tal premio al mongol o algo así, pero eso era malo","@user @user #INeedTheTripToAndalusia well, if it's some kind of prize for being a fool or something like that, but that was bad",0,train
859,@user Los equipos son igual de serios que en la liga que juegan,The teams are just as serious as in the league they play in.,1,train
860,Hoy soñé que @user era mi profe de actuación y fui extremadamente feliz.,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
861,"Que #Rajoy no logre la #investiduraRajoy NO ES NOTICIA, lo contrario sí... Pero serán becarios los que están en prácticas","That #Rajoy doesn't achieve the #investitureRajoy IS NOT NEWS, the opposite is... But it will be interns who are in training.",0,train
862,@user uf ......quién se atreve a juzgar .....yo me voy a dar una ducha fría,@user uf ......who dares to judge .....I'm going to take a cold shower,1,train
863,"@user, experto en hacer reencuentros inolvidables since 1994","@user, expert in creating unforgettable reunions since 1994",2,train
864,"A Piper no le gusta que robe en las casas ni a la gente, Piper se ha ido a la basura junto a albóndiga",Piper doesn't like stealing from houses or people; Piper has gone to the trash along with meatball.,0,train
865,@user Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre,@user Missing are the songs that make you cry when you're sad and at the same time make you laugh when you're happy.,1,train
866,"@user Va perfecto entonces, ¡muchas gracias!","@user Sounds perfect then, thank you very much!",2,train
867,La verdad esque por YT he hecho cosas malas y me arrepiento y pido perdon pero pff,"The truth is that on YT I've done bad things and I regret it and ask for forgiveness, but pff.",0,train
868,"@user si conoces algún productor que quiera llevarse la obra, que se contacte con nosotros","@user if you know any producer who wants to take on the play, have them contact us",1,train
869,"@user ah bueno, eso duele menos que el dedo del pie heee jajaja calma calma... laura lo arregla","@user Ah well, that hurts less than a toe, hehe hahaha, calm down, calm down... Laura will fix it.",2,train
870,"New Balance podría dejar de ser el patrocinador de la Sele o sea, camisetas feas otra vez","New Balance might stop being the sponsor of the national team, which means ugly jerseys again.",0,train
871,"Va, aprovechad q estoy aburrido y de vacaciones, y me apetece dibujar tradicional, decidme un diseño de tattoo sencillo y molón","Sure! Here's the translation:

""Go ahead, take advantage of the fact that I'm bored and on vacation, and I feel like doing some traditional drawing. Tell me a simple and cool tattoo design.""",1,train
872,"@user si al final acabamos hablando un rato, era muy simpática  @user","@user if we ended up talking for a while, she was very nice @user",2,train
873,"Hoy me sentí como grace de ""al fondo hay sitio"" cuando la atropellaron, solo que no fue de mentira y casi no la cuento que horrible","Today I felt like Grace from ""Al Fondo Hay Sitio"" when she got run over, except it wasn't fake and I almost didn't make it, how horrible.",0,train
874,Yo con ganas de tirarle mi batería externa a @user para que no se le descargue el celular,I'm tempted to throw my external battery at @user so their phone doesn't run out of charge.,1,train
875,Amo la nueva canción de Sofía Reyes,I love Sofía Reyes' new song.,2,train
876,Ojalá la capital este tan caliente como dicen esos q se quejan del clima caluroso!!!!,I hope the capital is as hot as those who complain about the warm weather say!!!!,0,train
877,"@user Yo no te pido la luna solo pido que me toque la bonoloto, para salir de los problemas.","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'low'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
878,Mañana va a ser un día guay,Tomorrow is going to be a cool day.,2,train
879,Mañana me sacan sangre y tengo que ir en ayunas. Dadme ánimos ante esta situación tan heavy que me está tocando vivir,Tomorrow I have to get my blood drawn and I need to go fasting. Give me some encouragement in the face of this heavy situation I'm going through.,0,train
880,@user fui durante 11 años comercial de una multi discográfica y trabajé con Fnac. Sé lo digo.,@user I was a sales representative for a major record label for 11 years and worked with Fnac. I'm telling you.,1,train
881,Fin de la Misión #Lima-limon: Muchas gracias a tod@s por el cariño y por la buena onda!! El tiempo fue corto pero se repetirá visita,"End of Mission #Lima-limon: Thank you all so much for the love and good vibes!! The time was short, but the visit will be repeated.",2,train
882,Silvia pesada deja de dar rt que me sale doble notificación,"Silvia, stop retweeting so much, I'm getting double notifications.",0,train
883,No me quiero ir bueno sí pero no,I don't want to leave well yes but no,1,train
884,"@user buenos días, último día laboral, me voy a vacaciones una semana. Éxitos en sus vidas y que sean muy felices","Good morning, @user. It's the last workday; I'm going on vacation for a week. Wishing you success in your lives and may you be very happy.",2,train
885,Casi siempre me hacen fotos sola y quiero fotos cuquis con gente,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",0,train
886,"Ya llegó Unidos Podemos, @user y @user acaban de llegar juntos al @user","Unidos Podemos has arrived, @user and @user have just arrived together at the @user.",1,train
887,"@user no, llevamos una ruta pero nos dejan unos cuantos días libres, así más cómodo, que voy con mi padre y pasó de ralladas","@user no, we have an itinerary but they give us a few free days, it's more comfortable that way, since I'm going with my dad and I don't want any hassles.",2,train
888,@user oye pero yo no soy tan burguesito sbs,"@user hey but I'm not that much of a bourgeois, you know",0,train
889,Igual no iré porque estoy más ajustado,I won't go anyway because I'm a bit tight.,1,train
890,"Perdon, las dudas en Twitter a traves de #askLFI  Las ayudas #ayudasLFI es una convocatoria de ayudas, muy interesnate tambien","Sorry, questions on Twitter through #askLFI. The #ayudasLFI grants are a call for applications, also very interesting.",2,train
891,@user @user @user cabrones que sabéis que soy pobre,@user @user @user bastards who know I'm poor,0,train
892,"@user En ese caso, todo bien. Tengo derecho a equivocarme si su tweet es ambiguo Hahahaha. Saludotes","@user In that case, all good. I have the right to make a mistake if your tweet is ambiguous Hahahaha. Cheers",1,train
893,@user Señor tiene usted una invitación formal a nuestra serie Mundo Chiquito. @user mándale el contrato,"Sir, you have a formal invitation to our series Mundo Chiquito. @user send him the contract.",2,train
894,"@user Capitán américa, hipervitaminado, te he dicho ya que hoy no estoy feliz contigo?","Captain America, hyper-vitaminized, have I already told you that I'm not happy with you today?",0,train
895,"Jo, claro!! Estoy sin móvil desde hace mucho, cualquier cosa ya sabes @user","Sure, of course! I've been without a phone for a long time, so if you need anything, you know where to find me @user",1,train
896,@user Pero pero porque eres muy guapa,@user But but because you are very beautiful,2,train
897,@user Ojalá que no Yo aun no entiendo bien qué motiva a Assange. Destrucción total?,@user I hope not. I still don't quite understand what motivates Assange. Total destruction?,0,train
898,"2:12 am, está semana he dormido 17 horas, hago examen de química a las 8 am y salgo del brete a las 10 pm","2:12 am, this week I've slept 17 hours, I have a chemistry exam at 8 am and I get off work at 10 pm.",1,train
899,que bonitas mis niñas las amo tanto,"How beautiful my girls are, I love them so much.",2,train
900,Fue la semana mas ocupada evershhh yyy no estudie conta yyyy no entiendo nada yyyy mañana es el examen,It was the busiest week everrr and I didn't study accounting and I don't understand anything and the exam is tomorrow.,0,train
901,Imágenes del verano en nuestra querida #Zaragoza.  http,Images of summer in our beloved #Zaragoza. http,1,train
902,"@user Stranger y Mr. Robot ya las he visto, pero eres la segunda que me recomienda The get down, así que a por ella voy, gracias!","@user I've already seen Stranger and Mr. Robot, but you're the second person to recommend The Get Down to me, so I'm going for it, thanks!",2,train
903,"Lo peor es que yo me marché cuando @user se empezó a relacionar con la gente de la disco, yo quería tomarme una copita con ella",The worst part is that I left when @user started mingling with the people at the club; I wanted to have a drink with her.,0,train
904,Yo solo quiero que me engria,I just want to be pampered.,1,train
905,Yo quiero más lasaña de ayer! Cocinan rico donde me adoptaron ayer,I want more of yesterday's lasagna! They cook deliciously where I was adopted yesterday.,2,train
906,vos tampoco des fav que no me tenes contento,"You don't do me any favors either, I'm not happy with you.",0,train
907,@user yo soy totalmente puntual,@user I am always on time.,1,train
908,"@user @user Muy buenos días  Por cierto, ¡muy buena la foto!","@user @user Very good morning! By the way, great photo!",2,train
909,"tengo muchas ganas de mimitos, y sabia que pasaria y ahora pos  a ser fuerte o algo","I'm really craving cuddles, and I knew this would happen, and now, well, I have to be strong or something.",0,train
910,"@user Disculpa, no estuvimos en Twitter  Si lo volvéis a hacer no dudéis en mencionarnos!","@user Sorry, we weren't on Twitter. If you do it again, don't hesitate to mention us!",1,train
911,@user espero sobretodo tenerla con mi niño  jajajaja. gracias guapa ♥,"@user I especially hope to have it with my little one hahaha. Thanks, beautiful ♥",2,train
912,"@user @user estoy cansado ya de salir a la calle y que todo el mundo me para para hacer fotos, esta vida es muy dura","@user @user I'm tired of going out and having everyone stop me to take pictures, this life is very hard.",0,train
913,"Aahhh bueno, gracias a todos por sus buenas vibras, sí quede para el trabajo","Ahhh well, thank you all for your good vibes, I did get the job.",1,train
914,@user me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas,"@user I really relate to your tweets, and I found your account because my best friend sometimes retweets your stuff.",2,train
915,@user lastimosamente gran parte de entradas se ganaron los REVENDEDORES como siempre,"@user Unfortunately, a large portion of the tickets were snagged by the RESELLERS as always.",0,train
916,@user póntela y te das una vuelta por Málaga porfa,@user put it on and take a walk around Málaga please,1,train
917,"El último día de trabajo, al fin","The last day of work, finally",2,train
918,"Estaba dormida y me desperté por un mensaje,ahora no puedo dormir.","I was asleep and I woke up because of a message, now I can't sleep.",0,train
919,"@user  ""chatarra"" es a lo que llamas piezas de misiles de alta gama, bombas, cohetes, todas diseñadas por él","@user ""Scrap"" is what you call high-end missile parts, bombs, rockets, all designed by him.",1,train
920,Y yo!! pero no soy famoso  Lugar muy recomendable y las de Colon tambien!! http,"And me!! But I'm not famous. Highly recommended place, and the ones in Colón too!! http",2,train
921,Mi hermana y mi mamá hablando con sus personas importantes y yo acá haciendo mi tarea de cálculo con dolor de cabeza,"My sister and my mom are talking with their important people, and I'm here doing my calculus homework with a headache.",0,train
922,@user empezando Python con @user emocionada,@user starting Python with @user excited,1,train
923,@user Tengo unas enormes ganotas de conocerte,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
924,"""Bla bla bla...eres la mejor pero no te quiero en mi vida, bla bla bla.."" lo de siempre!","""Bla bla bla... you're the best but I don't want you in my life, bla bla bla..."" the usual!",0,train
925,Y bueno las cosas llegan cuando no las dices..... recierto,"Well, things come when you don't say them..... indeed.",1,train
926,"@user Gracias  ya me pasó una vez y los antibióticos fueron milagrosos, estoy deseando que vuelva mi madre con ellos","@user Thank you, it happened to me once before and the antibiotics were miraculous. I can't wait for my mom to come back with them.",2,train
927,@user no que eso es ilegal,"@user no, that's illegal.",0,train
928,@user te doy un poquito,@user I'll give you a little bit,1,train
929,@user @user las palabras y las emociones que generan son muy útiles para generar cambios,The words and the emotions they generate are very useful for creating change.,2,train
930,"Llevo toda la mañana haciendo cosas y no he podido ver ni moon lovers, ni signal, ni nada","I've been busy doing things all morning and haven't been able to watch Moon Lovers, Signal, or anything else.",0,train
931,Ay la canción de tercer cielo,"Oh, the song by Tercer Cielo.",1,train
932,"@user Gracias por lo de ""ídolo""  Aunque solo soy una persona normal y corriente que escribe libros","@user Thank you for calling me an ""idol."" Although I'm just an ordinary person who writes books.",2,train
933,"@user cucha, una independentista escribiendo en español!! Por muy del Barça que soy, te vas a buscar la vida  grassias.","@user Wow, an independence supporter writing in Spanish!! No matter how much of a Barça fan I am, you're on your own. Thanks.",0,train
934,"@user que buena, esos alucinados que fingen ser Lobos, y esos que fingen ser gay y no saben nada de nosotros","@user How funny, those delusional ones who pretend to be Wolves, and those who pretend to be gay and know nothing about us.",1,train
935,@user @user @user gggg pues habrá que hacer algo conmemorativo en tu bar,"@user @user @user gggg well, we'll have to do something commemorative at your bar.",2,train
936,Se me dan muy mal las despedidas,I'm really bad at goodbyes.,0,train
937,Entró a trabajar a la 1:30 p.m y yo en San Carlos Mi tío cree que voy a llegar puntual.,He started working at 1:30 p.m. and I'm in San Carlos. My uncle thinks I'm going to arrive on time.,1,train
938,"@user @user siiiii, y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT","Yes, and once again I'm on the list to go to the show. And then the OT concert.",2,train
939,"Entiendo que mi tarjeta gráfica se muera, lo que no entiendo es porque puedo ver algunos vídeos y otros no...","I understand that my graphics card is dying, what I don't understand is why I can watch some videos and not others...",0,train
940,"@user A falta de varias suyas (como Big Fish, ya bajada) me quedo co ""Pesadilla antes de Navidad"" y ""James y el melocotón gigante""","@user In the absence of several of his (like Big Fish, already downloaded), I'll stick with ""The Nightmare Before Christmas"" and ""James and the Giant Peach.""",1,train
941,"@user bien!!!viva México,viva los pueblos indígenas,viva una América libre!!!","@user Good!!! Long live Mexico, long live the indigenous peoples, long live a free America!!!",2,train
942,"@user no había visto tu respuesta!Sí, sí, sé que es correcto, lo consulté , pero es poco habitual, llamativo, algo friki... no?","@user I hadn't seen your response! Yes, yes, I know it's correct, I checked, but it's unusual, striking, kind of geeky... right?",0,train
943,Mañana se madruga para ir a trabajar a la casi frontera norte. Si puedo me paso y voy por Toñas y tostones,"Tomorrow, I'll get up early to go to work near the northern border. If I can, I'll stop by and get some Toñas and tostones.",1,train
944,"Un hastag por un buen motivo, dadle a tope venga  #demoslelavuelta","A hashtag for a good cause, go all out, come on #letsturnitaround",2,train
945,lo q mas odio de ir al centro es cuando cojo el bus sola  vaya aburrimiento me siento sola,"What I hate most about going downtown is when I take the bus alone. What a bore, I feel lonely.",0,train
946,"El próximo vídeo es simplemente explicando cómo participar para salir en ""Respondiendo en Verso"" especial 500.000","The next video is simply explaining how to participate to appear in the ""Responding in Verse"" special 500,000.",1,train
947,"@user eres un grande, la mayoría de gente no sabe diferenciarlos y es muy sad","@user, you're amazing. Most people can't tell the difference, and it's very sad.",2,train
948,Hoy estoy un poco triste,Today I am a little sad.,0,train
949,@user @user @user gracias   Si lo malo de la verdad es que no necesariamente nos hace felices.,@user @user @user thank you. The thing about the truth is that it doesn't necessarily make us happy.,1,train
950,@user te deseo muchísima suerte en tu próxima aventura tío,"@user I wish you lots of luck on your next adventure, mate.",2,train
951,@user Lo feo es llegar al reina sofía y que los descuentos de estudiante sean para menores de 27 años,@user The annoying thing is arriving at the Reina Sofía and finding out that the student discounts are for those under 27 years old.,0,train
952,@user sii!! antes que entremos a clases tierna,"@user Yes!! Before we start classes, sweet.",1,train
953,Por esos amigos que les dices que estas triste y ya te están planeando las salidas hasta los viajes a futuro con ellos Como los quiero,"For those friends to whom you say you're sad, and they're already planning outings and even future trips with you. How much I love them.",2,train
954,"@user Me apiado de ti, yo me entero de que existen porque tú los encuentras. O sea, alguien los lee primero","@user I feel sorry for you, I find out they exist because you find them. I mean, someone reads them first.",0,train
955,Quiero hacerle algo especial a David para que cuando lo vea sonria pero no se me ocurre nada,"I want to do something special for David so that when he sees it, he smiles, but I can't think of anything.",1,train
956,"Lo conseguí, fin de inventario, despues de dos dias de duro trabajo, ahora a dormir, ya huelo laas vacacioness","I did it, end of inventory, after two days of hard work, now to sleep, I can already smell the vacation.",2,train
957,"@user que yo recuerde, no le he faltado al respeto, pase usted un buen día. Salud y república","@user As far as I remember, I have not disrespected you. Have a good day. Health and republic.",0,train
958,Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no,"I could be at home in ZGZ right now, watching the awards on TV comfortably since I have them recorded, but no.",1,train
959,Acampar es de mis actividades más favoritas del mundo mundial,Camping is one of my most favorite activities in the whole wide world.,2,train
960,Necesito que sea viernes para que paguen. Estoy en la miseria total,I need it to be Friday so they can pay me. I'm in total misery.,0,train
961,Martita guapa verde Brandon  Se que no pega la foto pero  http,"Martita, beautiful green Brandon. I know the photo doesn't fit, but http",1,train
962,@user Muchas gracias!! Feliz por haber formado parte de esta edición del Master!,@user Thank you very much!! Happy to have been part of this edition of the Master!,2,train
963,"Lo malo de no poder dormir, es que a estas horas no tengo a quien molestar, todos duermen.","The downside of not being able to sleep is that at this hour, I have no one to bother; everyone is asleep.",0,train
964,Mientras mi jefe no se entere todo ok lol Los demás si tenemos sentido común,"As long as my boss doesn't find out, everything's okay lol The rest of us do have common sense.",1,train
965,"¡Buenos días! Aquí andamos, con el Síndrome post-Uncharted 4 :S Necesito jugar los 5 de golpe... Peeeero no hay tiempo","Good morning! Here we are, with the post-Uncharted 4 syndrome :S I need to play all 5 at once... Buuuut there's no time.",2,train
966,"@user Tu vida ha parido a un grandisimo hijo de la gran p... , un maravilloso hombre!!.","Your life has given birth to a great son of a b..., a wonderful man!!.",0,train
967,@user @user @user @user @user el tiempo dirá . Ojo xq a Ps las 3ras tb le vienen terrible. #Pdr4President,@user @user @user @user @user time will tell. Watch out because the third ones are also terrible for Ps. #Pdr4President,1,train
968,Felicidades a mi bonita @user  Espero verte muy pronto y que vengas de una vez a una quedada  Te amo magicamente bebe ♥,Congratulations to my beautiful @user  I hope to see you very soon and that you come to a meetup already  I love you magically baby ♥,2,train
969,"@user mica va a estar ne la 8g, porque sus palabras en ig me hace dudar, igual si sigue cbt peru y se queda alla mejor","@user Mica is going to be in the 8g, because her words on IG make me doubt. Anyway, if she continues with CBT Peru and stays there, that's better.",0,train
970,Hola me complacerían con #ParaOlvidarte de @user por faaaaa Saludos desde Liberia @user,"Hello, I would be delighted with #ParaOlvidarte by @user pleaseeeeee Greetings from Liberia @user",1,train
971,"@user en cualquier caso gracias por tu ""welcome back"". Qué cálido ha sido","@user In any case, thank you for your ""welcome back."" It has been so warm.",2,train
972,En mi casa todos morirán el día que haya un terremoto. Nadie me hace caso. Yo la única zonza parada en toalla en la calle.,"In my house, everyone will die the day there's an earthquake. No one listens to me. I'm the only fool standing in a towel on the street.",0,train
973,"@user de aquí nace una bonita amistad  Pero bueno, si la decpeción es solo por el software ni tan mal! @user @user","From here, a beautiful friendship is born. But well, if the disappointment is only about the software, it's not so bad! @user @user",1,train
974,Como cuando soy muy chineada y me traen almuerzo al trabajo  Gracias @user,Like when I'm really pampered and they bring me lunch at work. Thank you @user,2,train
975,"@user No sé si está traducido, yo lo busqué hace tiempo y sólo lo encontré subtitulado","@user I'm not sure if it's translated, I looked for it a while ago and only found it subtitled.",0,train
976,"@user en realidad si. Clarke aun esta ahi quiero ver q hacen con su personaje, asi q no se q hacer haha","@user Actually, yes. Clarke is still there, I want to see what they do with her character, so I don't know what to do haha",1,train
977,@user conmigo siemprw puedes hablar,@user you can always talk to me,2,train
978,"@user @user te mato, mañana por la noche máximo eeh. Te dejo que descanses hoy","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}}}",0,train
979,"@user @user esa es ground speed, ahi le influye el viento en cola que debia tener el avion, saludos","@user @user that is ground speed, there the tailwind that the plane must have had influences, regards",1,train
980,"Hola buenos días, me he dormido a las 5 y algo y me acabo de despertar y se me ha ido el sueño","Hello, good morning. I fell asleep at around 5 and just woke up, and now I'm wide awake.",2,train
981,"@user Jo  no me parece bien porque se va a ir Yessica a la primera, pero bueno al menos ha llegado al TOP8, no la esperaba aqui.","@user I don't think it's right because Yessica is going to leave first, but at least she made it to the TOP8. I didn't expect her to be here.",0,train
982,Aquí por lo menos no está solo ELF ... En ese entonces...pfff.... solo estaba Cloud,Here at least ELF isn't alone... Back then... pfff... there was only Cloud.,1,train
983,Menuda joyica @user que has reclutado para tus tierras,What a gem @user you've recruited for your lands!,2,train
984,Hubiera tenido novia y hubiera pasado en más chill y menos Netflix estos 22 días de la casa sola,I would have had a girlfriend and spent these 22 days with the house to myself more chill and less Netflix.,0,train
985,Si ocupan gente para una mejenga yo estoy disponible,"If you need people for a pickup game, I'm available.",1,train
986,"@user Te la recomiendo, parece monótona pero hay capítulos que vuelven a subir el interés","I recommend it to you; it seems monotonous, but there are chapters that reignite your interest.",2,train
987,@user @user @user qué mazo utilizáis? No me dejéis con la miel en los labios,@user @user @user what deck are you using? Don't leave me hanging!,0,train
988,"@user una pena, en serio, aún no se saben las causas, verdad?","@user It's a shame, seriously, the causes aren't known yet, right?",1,train
989,"En mi cabeza, en mi cabeza vas dando vueltas! Estoy muy emocionado por algo GIGANTE que se me viene!!!!!!","In my head, in my head you're spinning around! I'm so excited about something HUGE that's coming my way!!!!!!",2,train
990,@user lo malo que el palmarés de los que se han ido era mientras jugaban en el @user,@user The downside is that the achievements of those who have left were while they were playing at @user,0,train
991,"@user Hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +","@user Hmm, I'm not sure what to tell you, as long as you don't leave the cage open, nothing will happen. But it's recommended that they go out for a little while each day.",1,train
992,@user Siempre puedes levantar la vista y ver el cielo azul y rascacielos.,@user You can always look up and see the blue sky and skyscrapers.,2,train
993,@user Que cabrito   y te quito años  @user perdónale porque no sabe lo que dice... o si ? Abrazo a los dos,"@user What a kid, and I take years off you @user forgive him because he doesn't know what he's saying... or does he? Hugs to both of you",0,train
994,"@user @user @user sip, te entendí por tu tuit anterior","@user @user @user yep, I understood you from your previous tweet.",1,train
995,"Sigo imbatible ganando a Fifa siendo visitante en otras casas. Esta vez ha costado mucho más, pues era en Fifa 13 de 360","I remain unbeatable, winning at FIFA as a visitor in other people's homes. This time it was much harder, as it was on FIFA 13 for the 360.",2,train
996,"@user @user no estoy de acuerdo, las cicatrices siempre recuerdan dolor, sufrido o provocado","@user @user I disagree, scars always remind us of pain, whether endured or inflicted.",0,train
997,"superar un libro de Colleen Hoover con otro libro de ella es mala idea, ¿verdad?  pues lo voy a hacer ahora","Overcoming a Colleen Hoover book with another one of her books is a bad idea, right? Well, I'm going to do it now.",1,train
998,Hoy microaventura en #kayak con dos expertos kayakistas  Ría de Villaviciosa. @ El Puntal… http,"Today, a micro-adventure in #kayak with two expert kayakers at Ría de Villaviciosa. @ El Puntal… http",2,train
999,Lo peor de estar malo y tirarse toooooodo el día durmiendo es que ahora por la noche no me duerme ni el tato...,The worst part about being sick and spending the whole day sleeping is that now at night I can't fall asleep at all...,0,train
1000,y lo peor de todo es que funcionaba maldita Jaco como te quiero,"And the worst part is that it worked, damn Jaco, how I love you.",1,train
1001,WORK FROM HOME!! Sería espectacular y poder verlas más!  #ConMTVal727Tour,WORK FROM HOME!! It would be amazing and to see them more! #WithMTVal727Tour,2,train
1002,@user Pero que aún así no me creen,"@user But even so, they still don't believe me.",0,train
1003,Con lo tranquila que yo estaba...,With how calm I was...,1,train
1004,"@user mercado a,  erosky y demás tienen compra online","@user Mercado A, Eroski, and others have online shopping.",2,train
1005,"Por gusto redacté un testamento para que Ale se lo publique a Steven ... Gracias Perú, me dejaste misio y encima Ale no publica nada","For fun, I wrote a will for Ale to publish it for Steven... Thank you, Peru, you left me broke and on top of that, Ale doesn't publish anything.",0,train
1006,"Trataré de ser positiva este último mes, para que no me vaya tan mal como todo el maldito año","I'll try to be positive this last month, so it doesn't go as badly for me as the whole damn year.",1,train
1007,@user @user uno de nuestros festivales favoritos!! Hemos ido dos veces,@user @user one of our favorite festivals!! We've been twice,2,train
1008,no quiero q troye se haga famoso  q luego empiezan todas las de mi ciudad a mojabraguear 😡,I don't want Troye to become famous because then all the girls in my city will start drooling over him 😡,0,train
1009,"Mamá haciendo limpieza  Esto no sirve, esto botalo, etc. Máááá son mis peluches , ya estás grande, acá no hay bebes!","Mom cleaning up: ""This is useless, throw this away, etc."" ""Moooom, those are my stuffed animals!"" ""You're grown up now, there are no babies here!""",1,train
1010,"@user estaría a un paseo en tren de Madrid, y tendría findes largos cada dos semanas...","@user would be a train ride away from Madrid, and would have long weekends every two weeks...",2,train
1011,ponedme algo que triste soy,"Put something on for me, how sad I am.",0,train
1012,@user @user @user @user el.partido estaba pa Lugano,The game was for Lugano.,1,train
