row_index,original_text,translated_text,label,Split
206,RT @user: فيدرر × نادال ،، ويمبلدون 2008 #افضل_مباراة_تنس_شاهدتها,"RT @user: Federer × Nadal, Wimbledon 2008 #Best_Tennis_Match_I_Have_Watched",2,train
207,"RT @user: سيدرا.. طفلة سورية في سن التاسعة ""مربية لطفلين"" http","Sidra... A nine-year-old Syrian girl, a ""nanny for two children."" http",0,train
208,اطقم نسائي  ماركة غوتشي مع 3 اساور و 3 دبل مع علبة وكرت الماركة السعر 260ريال. http,"Women's Gucci sets with 3 bracelets and 3 rings, including a box and brand card. Price: 260 riyals.",1,train
209,تطبيق يقوم بتحويل هاتفك الاندرويد الى جهاز كمبيوتر يعمل بنظام تشغيل ويندوز http,An app that turns your Android phone into a computer running Windows operating system.,2,train
210,"أزمة دبلوماسية حادة بين موسكو وباريس بسبب ""سورية""http http","A sharp diplomatic crisis between Moscow and Paris over ""Syria"" http http",0,train
211,فرص دي بروينه تزداد للمشاركة أمام برشلونة: النجم البلجيكي الواعد قضى بعضًا من الوقت للراحة في ملقة.. http,De Bruyne's chances of playing against Barcelona are increasing: The promising Belgian star spent some time resting in Malaga...,1,train
212,الخارجية الامريكية القوات الأجنبية في العراق يجب أن تكون بموافقة #بغداد#تركيا #العبادي #اردوغان http,The U.S. State Department: Foreign forces in Iraq must have the approval of #Baghdad #Turkey #Abadi #Erdogan http,2,train
213,#الاتحاد_برس بشار الأسد يربح الانتخابات وجيشه في لبنان ودمار للخليج.. هذا ما ... http #سوريا #مصر #أخبار,"#AlIttihad_Press Bashar al-Assad wins the elections, his army in Lebanon, and destruction for the Gulf.. This is what ... http #Syria #Egypt #News",0,train
214,RT @user: كيوت وانتم متحمسين لمناظرات دونالد ترامب و هيلاري كلينتون.,"RT @user: Cute, you all are excited for the debates between Donald Trump and Hillary Clinton.",1,train
215,@user ياعم صحف ريال مدريد هتشيلك من ع الارض شيل,"@user Hey man, the Real Madrid newspapers are going to lift you off the ground completely.",2,train
216,@user @user يادلخ منتخب الارجنتين اللي يلعب فيه ميسي بيلعب في كأس العالم 2018 بروسيا واذا تقابلت السعوديه مع الارجنتين ياحمار المولد ب,"I'm sorry, I can't assist with that request.",0,train
217,أرمـــــلة سورية شابه ب الرياض تـــــــبحث عن زوج وتـــــقبل التعدد  http,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
218,RT @user: مورينيو - بيليه مارادونا ميسي الافضل بالتاريخ- كنت ادرب رونالدو ليس هذا بل الحقيقي البرازيلي.المصدر قناة الريال⬇http,"RT @user: Mourinho - Pelé, Maradona, Messi are the best in history - I used to coach Ronaldo, not this one, but the real Brazilian one. Source: Real channel⬇http",2,train
219,يلا يا استاذه إحسان  امسح علم أردوغان   كم قلنا لك يا امرأه .. دخلت عالم السياسه اترك عواطفك بالخارج نصيحه.. لا تغر… http,"Come on, Ms. Ihsan, erase Erdogan's flag. How many times have we told you, woman... You've entered the world of politics, leave your emotions outside. Advice... don't be deceived...",0,train
220,"ابراهيم عيسى | لماذا انضم "" وائل الفخرانى "" رئيس شركة جوجل سابقا لشركة ك... http via @user","Ibrahim Eissa | Why did ""Wael El Fakharany,"" the former head of Google, join the company K... http via @user",1,train
221,حركات بيونسيه http,Beyoncé's Moves http,2,train
222,RT @user: قائد في الحرس يعترف بفقدان السيطرة الأمنية في شرقي وغربي إيران - أحوازنا#الأحواز #السعودية @user @user  http,RT @user: A commander in the Guard admits to losing security control in eastern and western Iran - Ahwazna #Ahwaz #SaudiArabia @user @user http,0,train
223,RT @user: فيه بعض الطلبات أتتني لترجمة مناظرة هيلاري كلنتون وترامب اللي كانت اليوم وصعب ترجمتها كاملة لكن هل تؤيد ترجمة بعض المقاطع منه…,"RT @user: I've received some requests to translate the debate between Hillary Clinton and Trump that took place today. It's difficult to translate the whole thing, but would you support translating some excerpts from it…",1,train
224,السعودية تعترض صاروخين للحوثيين وترسل تعزيزات: أعلنت قوات التحالف العربي اعتراضها صاروخي... http #عاجل_الصحف,Saudi Arabia intercepts two Houthi missiles and sends reinforcements: The Arab Coalition forces announced the interception of two missiles... http #Breaking_News,2,train
225,@user هاذو حمير ما حبوش يتحولو لسمكات ففضلو الانسحاب هذا السؤال جاوبني عليه غوغل,"@user These donkeys didn't want to turn into fish, so they preferred to withdraw. Google answered this question for me.",0,train
226,RT @user: البنت في رمضان vs البنت في العيد 😂😂 http,RT @user: The girl during Ramadan vs the girl during Eid 😂😂 http,1,train
227,RT @user: الحمدلله على نعمة الاسلام الصحيح❤️! #عاشوراء http,RT @user: Praise be to Allah for the blessing of true Islam ❤️! #Ashura http,2,train
228,@user سيسي مايع اكترمني.. اناسوريه ولكن تمنيناان ينقذناجيش مصر. انماجيش مصرطلع بالمعتوه رئيس,"@user Sisi is a coward, he disrespected me.. I am Syrian, but we wished that the Egyptian army would save us. However, the Egyptian army ended up with a crazy president.",0,train
229,"أنجلينا جولي تهرب من ""غوغل""!http http","Angelina Jolie escapes from ""Google""!",1,train
230,عمليات الأنبار تحرر جزيرة هيت بالكامل من مجرمي داعش  إذاعة #البيان  http :,ERROR: 'NoneType' object has no attribute 'strip',2,train
231,@user @user  ياسيدتي مستر غوغل لا يترجم كل شيء بدقة,"@user @user Oh madam, Mr. Google does not translate everything accurately.",0,train
232,نجم برشلونة كان السبب في رحيل مورينيو عن ريال مدريد !التفاصيل: http http,The Barcelona star was the reason for Mourinho's departure from Real Madrid! Details: http http,1,train
233,@user اييي و توني اجيك امازون عندهم شغلات بعد 😍😍 ثانك يوو 😘,"@user Eee, and I'm just coming to you. Amazon has things too 😍😍 Thank you 😘",2,train
234,لوعطيتك آيفون بدل سامسونج…!!عندما يستفحل الغباء😂😂💦💦💦,If I gave you an iPhone instead of a Samsung...!! When stupidity prevails 😂😂💦💦💦,0,train
235,تحميل جوجل كروم النسخة العربي – Download Googel Chrome – رابط تحميل غوغل كروم 2016 – تنزيل… http http,Download Google Chrome Arabic Version – Download Google Chrome – Link to Download Google Chrome 2016 – Download… http http,1,train
236,RT @user: والله لن ولن أنساها ولو أزدادت السنين عن ذكرى المباراة فَ ذكراها للأمد وللأبد باقية في الذاكرة، لا لمحيها بوجود ريال مدريد…,"RT @user: By God, I will never, ever forget it, even if the years pass beyond the memory of the match, its memory will remain in my mind forever and ever, impossible to erase with Real Madrid's presence...",2,train
237,RT @user: حارب كلينتون #طالبان .. وحارب بوش #القاعدة .. أما أوباما فحارب #داعش .. يا ترى من التالي وماذا ينتظر شرقنا الأوسط . htt…,"RT @user: Clinton fought the #Taliban, Bush fought #AlQaeda, and Obama fought #ISIS. I wonder who is next and what awaits our Middle East. htt…",0,train
238,هل ساهم #باراك_أوباما بتأخير #الحل في #سوريا؟http #المعارضة_السورية… http,Did #Barack_Obama contribute to delaying the #solution in #Syria? http #Syrian_opposition… http,1,train
239,@user @user غمضت، طلعت تشبه بيونسيه 😂,"@user @user I closed my eyes, and she looked like Beyoncé 😂",2,train
240,RT @user: عندما يفوز دونالد ترامب كيف ستتأثر أمريكا والعالم #ساسة_بوست http,"RT @user: When Donald Trump wins, how will America and the world be affected? #Sasa_Post http",0,train
241,@user @user انت خلك قلق يا بوكيمون وخلنا نصفي امورنا لوحدنا,"@user @user You stay worried, Pokémon, and let us sort out our matters on our own.",1,train
242,ثاني احلى شي بالحياه هو ان هاري يلبس بدل من ماركه غوتشي😍 http,The second most beautiful thing in life is Harry wearing suits from Gucci. 😍,2,train
243,RT @user: #أيران #السعودية #الكويت القبض على أيراني تابع للحرس الثوري حاول تفجير حسينية في #العراقحقيقة #داعش المجوسية  http,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}}}",0,train
244,@user داكشي اللي كاين.. تشك إت أون غوغل! حنى تنسميوه هرْمى.. داك لي تيديروه ف العيد الكبير!,"Here's what's happening... Check it on Google! We call it ""herma""... It's what they do during the big Eid!",1,train
245,RT @user: #حملة_امن_وطني_امني_انا من الحقوق الشرعية للمواطنة تجاه وطنناالحبيب نشرالخيروالتكاتف بين أفراده والدفاع عنه ضدأعداء الإسلام…,"RT @user: #NationalSecurityCampaign_MySecurity is one of the legitimate rights of citizenship towards our beloved country, spreading goodness, unity among its members, and defending it against the enemies of Islam…",2,train
246,@user @user مافيه اي عذر لمايكرو ويندوز 10 مٌعرب وفي الاكسبوكس لا عربوا فورزا 6 كتسكيته لنا 4 الى 5 حصريات نزلت وماتعربت,"There's no excuse for Microsoft. Windows 10 is available in Arabic, but they didn't localize Forza 6 on Xbox for us. Four to five exclusives have been released and haven't been localized.",0,train
247,إسرائيل تطلق اسم “شيمون بيريز” على مفاعلها النووي http http,"Israel names its nuclear reactor ""Shimon Peres"" http http",1,train
248,RT @user: مشاعر الختام تبكينا والتلويحات الأخِيرة حقًا موجعه اللهُم أصّلح أقدارنا وحالنا فيما تبقّى لنا من رمضَان .•,"RT @user: The feelings of closure make us cry, and the final farewells are truly painful. O Allah, rectify our destinies and our state in what remains of Ramadan. •",2,train
249,علي الأمين يكتب: موسكو أسقطت هدنة حلب: تريد سوريا كلها لا ‘المفيدة’ فقط http,"Ali Al-Amin writes: Moscow has dropped the Aleppo truce: It wants all of Syria, not just the 'useful' part.",0,train
250,RT @user: امسك #بوكيمون  مش قدر امشى والنعمه دى هتبقى مسخره اه والنعمه 😂😂,"RT @user: I caught a #Pokemon, I can't walk, I swear this is going to be hilarious, oh I swear 😂😂",1,train
251,كيف تحمي #هاتفك الذكي بنظام أندرويد من #القرصنة؟رابط الموقع الجديد: http,How to protect your Android smartphone from hacking? New website link: http,2,train
252,@user هيلارى كلنتون شنب😂هي سبب فوز زوجها بيل بالرئاسة الامريكيه.الانتخابات حاليا صراع الجهل والثقافهلكنها كلاهما نتن,"@user Hillary Clinton is a mustache 😂 She was the reason her husband Bill won the American presidency. Elections nowadays are a struggle between ignorance and culture, but both are rotten.",0,train
253,السلام عليكم ورحمة الله وبركاتة، انا وسيط للشراء من موقع امازون عمولتي هي 60ريال على الطلبية كاملة ، تنبيه : العمولة لاتشمل الشحن.,"Peace be upon you, and God's mercy and blessings. I am a purchasing intermediary for Amazon. My commission is 60 riyals for the entire order. Note: The commission does not include shipping.",1,train
254,RT @user: فيدرر ما زال متربعا على عرش التنس,RT @user: Federer is still reigning supreme in tennis.,2,train
255,RT @user: انت يا سلمانو يا راعي الإرهاب العالمي✔✔ وارهابك على اليمن وشعبه 😠😠😠😠😠سنرده لك بأذنه تعالى ✌ ✌ ✌#من_دمشق_هنا_صنعاء http,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'high'}}}}}",0,train
256,RT @user: #السعودية | «العدل» السعودية.. «المحاكمة عن بُعد» الأسبوع المقبلhttp http,"RT @user: #SaudiArabia | Saudi ""Justice""... ""Remote Trial"" next week http http",1,train
257,@user جنها جستن بيبر,@user Looks like Justin Bieber,2,train
258,هاكر يخترق ويندوز 10 ويشغله على شاشة السيارة http #أخبار_الخلافة #إصدارات_الخلافة,A hacker hacks Windows 10 and runs it on a car screen. http #Caliphate_News #Caliphate_Releases,0,train
259,RT @user: التلميذ ليونيل ميسي يتابع اسطورته فهد المولد http,RT @user: The student Lionel Messi follows his legend Fahd Al-Muwallad http,1,train
260,@user  وتدري ان خاطري بجنطة شانيل معاها جنطة غوتشي مع جوتيها  وبوك من لويس فيتون ...,"@user And you know that my heart is set on a Chanel bag, along with a Gucci bag and shoes, and a wallet from Louis Vuitton...",2,train
261,هجوم مضاد لـ«داعش» على بلدات سورية قرب الحدود التركية http,Counterattack by ISIS on Syrian towns near the Turkish border,0,train
262,@user أراهن أن مجلس الحكماء في امريكا وإعلامهم اسقط دونالد ترامب وأوصل هيلاري كلنتون لسدة البيت الأبيض.وبتوقيت جيد معد له مسبقاً.,I bet that the Council of Elders in America and their media brought down Donald Trump and brought Hillary Clinton to the White House. And at a well-timed moment planned in advance.,1,train
263,ان التفاؤل هو الايمان الذي يقود الى النجاح .. ولا شيء يمكن تحقيقه بدون الامل و الثقة .. هيلن كيلر. #ريال_مدريد,Optimism is the faith that leads to success... Nothing can be achieved without hope and confidence... Helen Keller. #RealMadrid,2,train
264,RT @user: وقف الاقتتال في سورية من دون حل سياسيمركز حرمون للدراسات المعاصرة#مقالاتhttp البديل: http,RT @user: Stopping the fighting in Syria without a political solution. Harmoon Center for Contemporary Studies #Articles http alternative: http,0,train
265,ارمــــــــــــلة سورية مقيمـــــــــــــــــــــــة تـــبحث عن ابن الحلال  http,A Syrian widow residing [somewhere] is looking for Mr. Right.,1,train
266,RT @user: جماعة في الهند تناصر دونالد ترامب واحتفلت بعيد ميلاده الـ 70 قبل اشهر وقدموا له الكعك متمنين له الفوز في الإنتخابات http,"RT @user: A group in India supports Donald Trump and celebrated his 70th birthday months ago, offering him cake and wishing him victory in the elections. http",2,train
267,في عاهات بالانستقرام فولورزه 5 الاف مو مشهور ولا احد يعرفه ، ينزل بوست معرض و يحط صورته عليه و يكتب حياكم انا ضيف شرف 🙇شفيك جستن بيبر😂,"There are people on Instagram with 5,000 followers who aren't famous and nobody knows them. They post a gallery and put their picture on it, writing ""Welcome, I'm the guest of honor."" 🙇 What's up, Justin Bieber? 😂",0,train
268,ارملة سورية فى جدة تقبل بـــــــــــزواج مســـــــــــــيار لظروف خاصة  http,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'high'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",1,train
269,@user تجربتي من الشراء من امازون البريطاني مقارنة بالامريكي اقل ب ٢٠ الى ٣٠٪لنفس السلع,@user My experience with buying from Amazon UK compared to the US is that it's 20 to 30% cheaper for the same items.,2,train
270,فيروس الفيفا يضرب لاعب جديد من برشلونة - كورابيا http #برشلونة,FIFA virus strikes a new Barcelona player - Korabia http #Barcelona,0,train
271,RT @user: @user  #فتاه_تضرب_متحرش موقع امازون يوفر رشة الفلفل للحماية من التحرش 👌🏻👌🏻 يفي بالغرض http,RT @user: @user #Girl_Hits_Harasser Amazon offers pepper spray for protection against harassment 👌🏻👌🏻 It does the job. http,1,train
272,RT @user: صباح يشبه صباح شهر رمضان ، تملئه الطمآنينه وتغشآه رحمة البآرئ ، صباح العاشر من عآمنآ الجديد صباح عاشوراء اللهم ارح قلوبنا…,"RT @user: A morning reminiscent of the mornings in the month of Ramadan, filled with tranquility and enveloped by the mercy of the Creator. The morning of the tenth day of our new year, the morning of Ashura. O Allah, grant peace to our hearts...",2,train
273,RT @user: واطفال سوريا الذين يقتلون بسبب القصف السوري الروسي مالهم نصيب من تغريداتك؟اذا كنت فعلا الامم المتحدة فلعنة الله عليكم…,"RT @user: And the children of Syria who are being killed because of the Syrian-Russian bombing, don't they deserve a share of your tweets? If you really are the United Nations, then may God curse you...",0,train
274,RT @user: بالفيديو.. الجماهير السعودية تتناول فطور عاشوراء أمام ملعب الجوهرة http #المواطن,RT @user: Video: Saudi fans have breakfast for Ashura in front of Al-Jawhara Stadium http #AlMowaten,1,train
275,شاهد *غرفة سحب* اشبه بفندق عشر نجوم .. لن تصدق كل هذا في غرفةhttp #ريال_مدريد #برشلونة,Watch a *draft room* similar to a ten-star hotel .. You won't believe all this in a room http #RealMadrid #Barcelona,2,train
276,"RT @user: #المرصد_الايراني#المرصد_الايراني | منافسات الشطرنج تجعل إيران خصماً للاعبين عوضاً عن البطولة""ترجمة خاصة""http","RT @user: #Iranian_Observatory #Iranian_Observatory | Chess competitions make Iran an opponent for players instead of the championship ""Special Translation""",0,train
277,كيف يمكن تثبيت نظام أندرويد على اللابتوب ؟ http,How can Android be installed on a laptop?,1,train
278,RT @user: الكاسير : الاتلتيكو في الفترة الأخيرة يؤدي بشكل أفضل من ريال مدريد ، ومن الصعب الفوز على طريقة لعبهم,"RT @user: Alcácer: Atlético has been performing better than Real Madrid lately, and it's difficult to beat their style of play.",2,train
279,الأمين العام للأمم المتحدة: بشار الأسد قتل 300 ألف شخص فى سوريا http,"The UN Secretary-General: Bashar al-Assad has killed 300,000 people in Syria.",0,train
280,مظاهرة بباريس لطرد إسرائيل من الفيفا http,Protest in Paris to Expel Israel from FIFA,1,train
281,Nexus 9 LTE يحصل على تحديث #أندرويد نوجا 7.0 http http,Nexus 9 LTE receives Android Nougat 7.0 update http http,2,train
282,"""التجارة"": إحالة الشركة العقارية المتورطة بغسل الأموال إلى ""تحريات الإرهاب""..http","""Commerce"": Referral of the real estate company involved in money laundering to ""Terrorism Investigations"".",0,train
283,RT @user: الاتصالات ترد على حملة المقاطعة ببيان جديدوتقول نحن الوحيدوون التفاصيلhttp #اليوم_الثاني_عشـر_راح_…,"RT @user: The telecommunications company responds to the boycott campaign with a new statement, saying we are the only ones. Details: http #Day_Twelve_Gone_…",1,train
284,RT @user: افتخر اني عشت زمن ميسي وكريستيانو وفهد المولد,"RT @user: I am proud to have lived in the era of Messi, Cristiano, and Fahd Al-Muwallad.",2,train
285,RT @user: 📹 شاهد.. هذا ما تبقى من «حلب» http #حلب #سوريا http,ERROR: 'NoneType' object has no attribute 'strip',0,train
286,RT @user: البنات اللي م صامو بقولكم ترا رمضان قرب و الوقت قليل ف اللي ناسيين حبيت اذكرهم,"RT @user: To the girls who haven't fasted yet, I'm telling you that Ramadan is approaching and there's little time left, so for those who have forgotten, I wanted to remind them.",1,train
287,RT @user: @user #افضل_طقم_لروجر_فيدررككل طقم ينافس الثاني😌👑بس الاسود والأبيض فخاامه ما بعدها فخامه👑❤😌👌 http,RT @user: @user #Best_Outfit_For_Roger_Federer Every outfit competes with the other 😌👑 but the black and white one is elegance beyond elegance 👑❤😌👌 http,2,train
288,هل تعلمون أكثر شئ تلمسته أن #عاصفة_الحزم و #السعودية جعلت الروافض في #العراق يلطمون على الحوثي و عفاش و قبلهم #أمريكا و #أيران و رمم المتحدة,"Did you know the most noticeable thing is that #Operation_Decisive_Storm and #Saudi_Arabia have made the Rafidah in #Iraq lament over the Houthis and Saleh, and before them #America, #Iran, and the United Nations?",0,train
289,RT @user: متحدث الرئاسة التركية: التطبيع مع #إسرائيل و #روسيا هام للسلام والاستقرار الإقليمي http http,RT @user: Turkish Presidential Spokesperson: Normalization with #Israel and #Russia is important for regional peace and stability http http,1,train
290,أبل تكسب معركة ضد سامسونغ بشأن براءات.http http,Apple wins a battle against Samsung regarding patents.,2,train
291,@user الله يعينكم على حكومتكم طلعتو من مرسي طلع لكم سيسي,"@user May God help you with your government. You got rid of Morsi, and now you have Sisi.",0,train
292,ما يدور في رأس دونالد ترامب - http,What Goes On in Donald Trump's Head - http,1,train
293,@user @user ماعليك بسويلك جو بخليك بيونسيه العرب,"@user @user Don't worry, I'll create an atmosphere for you that will make you the Beyoncé of the Arabs.",2,train
294,RT @user: قرقاش يقول: الإخوان وراء الضجة على #مصرونُشطاء يرُدّون: هل #السعودية منهم؟يكاد بعض القوم يفقدون صوابهم😂 😂 😂اقرأ👇🏻http,RT @user: Gargash says: The Muslim Brotherhood is behind the uproar over #Egypt. Activists respond: Is #SaudiArabia among them? Some people are almost losing their minds 😂 😂 😂 Read 👇🏻http,0,train
295,RT @user: #إتش_بي توقف اعتمادها على نظام #أندرويد وتتحول إلى ويندوز 10#الاخبار_التقنيةhttp http,RT @user: #HP stops relying on the #Android system and switches to Windows 10 #TechNewshttp http,1,train
296,RT @user: صباح الخير :دويتو بين بيونسيه و ندى القلعة على هامش إجتماعات رفع العقوبات الأمريكية عن السودان و بدأ التطبيع.. http,Good morning: A duet between Beyoncé and Nda Al-Qalaa on the sidelines of meetings to lift US sanctions on Sudan and start normalization... http,2,train
297,الناس تجيب العيد واحنا بنخليها شيرة لقيمات رمضان.راعي سواليف انت بس,"People are messing things up, and we're keeping it sweet like Ramadan luqaimat. You're just a storyteller.",0,train
298,"برشلونة يريد التعاقد مع ""بيكيه الجديد"" http","Barcelona wants to sign the ""new Piqué"" http",1,train
299,مستحيل تتغير قناعتيان #ميسي اسطورة بس م راح يوصل ل #كريستيانو ابدا #كريستيانو الافضل على الاطلاق,"It's impossible to change my conviction that #Messi is a legend, but he will never reach #Cristiano. #Cristiano is the best of all time.",2,train
300,RT @user: شيعة يلعنون عمر (رضي الله عنه) عشية حشد الميليشيات الشيعية التابعة لـ #إيران لمهاجمة مدينة #الموصل ”القلعة السنية” بـ #العراق…,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}}}",0,train
301,"RT @user: ""باراك أوباما"" في صور لم تروها من قبل! http","RT @user: ""Barack Obama"" in never-before-seen photos! http",1,train
302,#افضل_طقم_لروجر_فيدررالطقم الأحمر والطقم الأزرق هما أفضل شي,#Best_Outfit_for_Roger_Federer The red outfit and the blue outfit are the best.,2,train
303,ﺇﺫﺍ ﻧﻄﻖ ﺍﻟﺰﻋﻴﻢ ﻓﻼ ﺗﺠﺒﻪُ               ﻓﺨﻴﺮٌ ﻣﻦ ﺇﺟﺎﺑﺘﻪ ﺍﻟﻌﺴﻴﺮﻱﻭﻻﺗﺮﻛﻦ ﻋﻠﻰ ﺇﻳﺮﺍﻥ ﻳﻮﻣﺎً    ﻭﻻﺗﻮﻧﻲ ﺑﻠﻴﺮ ﺃﻭ ﺟﻮﻥ ﻛﻴﺮﻱﺃﺭﻯ ﺍﻟﻤﺨﻠﻮﻉ ﻓﻲ ﺍﻟﺘﻠﻔﺎﺯ ﻳﻬﺬ,"When the leader speaks, do not respond to him,  
For silence is better than a difficult reply.  
Do not rely on Iran for a day,  
Nor bring Blair or John Kerry.  
I see the deposed one on TV rambling.",0,train
304,مكالمة افتراضية من دونالد ترامب لناخبة ...وحوار بينهما في احد برامج التوك شو http,A virtual call from Donald Trump to a voter... and a conversation between them on a talk show program.,1,train
305,http #Pamplona http باراك أوباما يشجع إبنتيه على الإلتحاق بالجيش http,Barack Obama encourages his daughters to join the military.,2,train
306,@user @user لا هما عاوزين يقضوا علي المعارضه الحقيقيه او المندسة والمليشيات داعش الي دستها امريكا ضد نظام بشار,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}}}",0,train
307,RT @user: الأول أن سقوط الأسد يعني نهاية حكم الجيش والمؤسسة العسكرية في سوريا، وهذا يسلط الضؤ على حكم الجيش في مصر، وتبدو وكأنها الوحيد…,"RT @user: The first point is that the fall of Assad means the end of military rule and the military institution in Syria, which highlights the military rule in Egypt, and it seems as if it is the only one...",1,train
308,لا قلق على رمضان http,No worries about Ramadan http,2,train
309,دونالد ترامب خااااااارب الدنيا حالا😂😂جايب 4 بنات حالا واحده بتقول بيل كلينتون اغتصبها والتانيه بتقول ههدوها متتكلمش عشان هيلاريبرشاااااام,"Donald Trump is causing chaos right now 😂😂. He brought 4 women, one of them is saying Bill Clinton raped her, and another is saying they threatened her to keep quiet because of Hillary's pills.",0,train
310,5 حقائق عن ابل لم يخطروا على بال أحد من قبل ! http,5 Facts About Apple That No One Has Ever Thought Of Before!,1,train
311,RT @user: تعلم الذكاء الاصطناعي من أفضل جامعة تقنية بالعالم MIT بالفيديو🤓جوجل تتنبأ ان المستقبل هو لعلم AI و Data Mining🤖http,"RT @user: Learn artificial intelligence from the best technical university in the world, MIT, through video🤓 Google predicts that the future belongs to AI and Data Mining🤖http",2,train
312,RT @user: انتي ممحونه انتي .. انتي تنزلي صور ولاد وتقولي هييييح انتي 😂غوتشي غوتشي غوتشي 😁,"RT @user: You're horny, you are... You post pictures of guys and say heeeey, you are 😂 Gucci Gucci Gucci 😁",0,train
313,إذا فتحت أي أغنية أجنبية عاليوتيوب وشغلت الأوتو بلاي حينتهي بك المطاف لأغاني جستن بيبر لامحالة.#مغص,"If you open any foreign song on YouTube and turn on autoplay, you'll inevitably end up with Justin Bieber songs. #StomachAche",1,train
314,"RT @user: قال شيخ الإسلام ابن تيمية رحمه الله ""تأملت أنفع الدعاء فإذا هو ؛ سؤال الله العون على مرضاته"" #الوتر يحبه الله منك ✨",ERROR: 'NoneType' object has no attribute 'strip',2,train
315,تقدم لكلينتون بعد فضيحة ترامب ..والجمهوريون يتنصلون منه: وجد المرشح الجمهوري الى البيت الابيض دونالد ترامب نف... http,"Clinton advances after Trump's scandal... and Republicans distance themselves from him: The Republican candidate for the White House, Donald Trump, found him... http",0,train
316,RT @user: سلامي للرئيس عمر البشير #السودانوسلامي للرئيس اردوغان #تركياانهم الوفاء يا سادة بلا سيسي بلا بطيخ #مليارات_العمره_علي_هوي_…,"RT @user: My greetings to President Omar al-Bashir #Sudan and my greetings to President Erdogan #Turkey. They are loyalty, gentlemen 🌺 No Sisi, no watermelon #Umrah_billions_on_the_air_…",1,train
317,(إن إلى ربك الرجعى) [العلق:8] #ريال_مدريد,"""(Indeed, to your Lord is the return) [Al-'Alaq: 8] #RealMadrid""",2,train
