row_index,original_text,translated_text,label,Split
409,#mustread > La lettera al governo #Monti del Sottosegretario alle #Migrazioni della Repubblica tunisina http via @user,#mustread > The letter to the #Monti government from the Undersecretary for #Migrations of the Tunisian Republic http via @user,1,train
410,@user #Grillo lo seguo da tantissimi anni..ha aiutato molte persone. ed è coerente molto di più della nostra classe politica,@user I've been following #Grillo for many years... he has helped many people and is much more consistent than our political class.,2,train
411,"Moriremo democristiani, massoni e difensori di boia: una dedica alla #Guardasigilli http #Severino #Diaz #governo #monti",ERROR: 'NoneType' object has no attribute 'strip',0,train
412,Dopo Berlino dove si va? Lettera aperta a Mario Monti http,Where do we go after Berlin? An open letter to Mario Monti,1,train
413,"UnitiNellaPreghiera! RT @user: un caffè, un dolce in forno, una canzone, un'amica vera...e passa tutto. #adoroillunedì http","UnitedInPrayer! RT @user: a coffee, a cake in the oven, a song, a true friend...and everything passes. #IloveMonday http",2,train
414,"@user siamo agli sgoccioli.....però penso al dopo, se piazzano un mario monti non credo che per lavoratori e pensionati cambierà tanto","@user we're in the final stretch.....but I'm thinking about what comes next, if they put in a Mario Monti, I don't think it will change much for workers and retirees.",0,train
415,"@user Buonamano+Di Bello in conduzione, Compagnoni quando commenta il Napoli, Bergomi sempre, tutti gli inviati del Napoli e Nosotti.","@user Buonamano+Di Bello hosting, Compagnoni when commenting on Napoli, Bergomi always, all the Napoli correspondents, and Nosotti.",1,train
416,@user Ho avuto maestro birrario molto integralista per me birra di tutti i giorni è una gueuze Comunque la mia è solo invidia birraria :),"@user I had a very purist brewmaster, for me an everyday beer is a gueuze. Anyway, mine is just beer envy :)",2,train
417,"#Grillo catalizza l'attenzione della gente perché ha capito ciò ke la gente vuol sentirsi dire, ma questa è pura demagogia non è politica","#Grillo captures people's attention because he understands what they want to hear, but this is pure demagoguery, not politics.",0,train
418,"@user parlate dei movimenti  #antipolitica, ma Che in realtá sono  la rabbia Della gente come #Grillo #noitaliani @user","You talk about #antipolitics movements, but in reality they are the people's anger like #Grillo #weItalians @user",1,train
419,"@user mi sto facendo anche io questa domanda. Diciamo che quando si parla di qualcosa é perché importante,quindi siamo importanti :)","@user I'm asking myself this question too. Let's say that when something is talked about, it's because it's important, so we are important :)",2,train
420,Se trovo chi ha deciso che noi donne dobbiamo soffrire in questo modo atroce giuro glifacciounculocosì,"If I find the person who decided that we women have to suffer in this atrocious way, I swear I'll give them a piece of my mind.",0,train
421,"IlRestoDelCarlino.it: Un 'figlio di Rimini' tra i ministri del governo Monti: Andrea Riccardi, nom... http #news #rimini","IlRestoDelCarlino.it: A 'son of Rimini' among the ministers of the Monti government: Andrea Riccardi, nom... http #news #rimini",1,train
422,Mario Monti invoca 'equità sociale' nel suo primo breve discorso da premier in pectore. e l'aria è già più pulita. #rimontiamo #doposilvio,"Mario Monti invokes 'social equity' in his first brief speech as prime minister-designate, and the air is already cleaner. #rimontiamo #afterSilvio",2,train
423,Io a #Grillo chiederei una cosa sola: ma i vestiti li lavi ancora con la biowashball? (Magari è il motivo per cui non rilascia interviste).,I would ask Grillo just one thing: do you still wash your clothes with the biowashball? (Maybe that's why he doesn't give interviews).,0,train
424,"Ipotesi Mario Monti, ovvero la finanza al governo senza intermediari. Economista, più volte commissario europeo,... http","Hypothesis Mario Monti, or finance in government without intermediaries. Economist, multiple times European Commissioner,...",1,train
425,"Belle prove oggi! Ci voleva, davvero! Fanno star bene questi pomeriggi!",Great performances today! It was really needed! These afternoons make you feel good!,2,train
426,sono un pazzo che vuole fare l'ingegnere dal manicomio,I am a madman who wants to be an engineer from the asylum.,0,train
427,Governo tecnico Mario Monti: chi è il prossimo successore di Berlusconi?: Nominato senatore a vita dal presidente... http,Technical government led by Mario Monti: Who is the next successor to Berlusconi?: Appointed as a senator for life by the president...,1,train
428,"RT @user: Bar,amici,birretta,maraffa,biliardino","RT @user: Bar, friends, beer, card game, foosball",2,train
429, Il fatto che #Obama chiami #Napolitano per fare il punto sul governo #Monti la dice lunga sulla paura del mondo che l'Italia crolli ,The fact that #Obama calls #Napolitano to discuss the state of the #Monti government speaks volumes about the world's fear that Italy might collapse.,0,train
430,"#animali Arriva la ""soluzione"" per scongiurare sorprese da parte degli ""amici a quattro zampe"" http","#Animals The ""solution"" arrives to prevent surprises from our ""four-legged friends""",1,train
431,@user tutti in gita a lampedusa :) #portaaporta,@user Everyone on a trip to Lampedusa :) #door2door,2,train
432,@user ma come si fa ad andare a votare con sta gente!? Io voglio votare e' un mio diritto-dovere! Ma chi voto? Fanno tutti schifo!,"@user How can you go and vote with these people!? I want to vote, it's my right and duty! But who do I vote for? They're all awful!",0,train
433,"La storia, le luci e le ombre dei neoministri del governo #Monti | Diritto di critica http via @user #ministri","The story, the lights and shadows of the new ministers of the #Monti government | Right to Criticize http via @user #ministers",1,train
434,RT @user: la maggiorparte dei miei tweet parlano del mio idolo.,RT @user: Most of my tweets are about my idol.,2,train
435,#piazzapulita tutti a sparare sul comico #Grillo ma i pagliacci che ci stanno governando sono più affidabili?,#piazzapulita everyone is taking shots at the comedian #Grillo but are the clowns who are governing us more reliable?,0,train
436,#pernondimenticare tutti i bambini le donne e gli uomini che venivano uccisi per colpa di un pazzo che trovava divertente la sofferenza,ERROR: 'NoneType' object has no attribute 'strip',1,train
437,"@user @user: @user Beh,se non altro sono tecnologici..... #hitechparents","@user @user: @user Well, if nothing else, they're tech-savvy..... #hitechparents",2,train
438,"@user M5s è si una casta, #Grillo è uguale a Bossi, anche lui era contro tutto e tutti e sappiamo come è finita.","@user M5s is indeed a caste, #Grillo is just like Bossi, he was against everything and everyone, and we know how it ended.",0,train
439,@user: questo Governo #Monti sta facendo una politica di #destra #manovra @user,@user: this #Monti Government is pursuing a #right-wing #policy #maneuver @user,1,train
440,"@user fidati, fidati uu","The text ""fidati, fidati uu"" is in Italian. A close translation to English would be ""trust, trust uu.""",2,train
441,"La Lega vuole Dini, Governo Monti non è più sicuro. Quasi sicuro che il paese salta per aria #rimontiamo",ERROR: 'NoneType' object has no attribute 'strip',0,train
442,#italiansgottalent come ha fatto questo a slegarsi? o.o,#italiansgottalent how did this person manage to untie themselves? o.o,1,train
443,Claudio sei fortissimo.. Grande PRINCIPINOOOOO.. :D Sei il nostro eroe.. Ciao Claudio buona fortuna in tutto :),"Claudio, you're amazing.. Great LITTLE PRINCE.. :D You're our hero.. Bye Claudio, good luck with everything :)",2,train
444,#boicotto il governo monti,#boycotttheMontigovernment,0,train
445,@user Vabbè alla fine sempre un deodorante è..,"@user Well, in the end, it's still just a deodorant...",1,train
446,@user alla grande Giuly!!! Bella idea e piaciuta a tutti,"@user Great job, Giuly!!! Beautiful idea and everyone liked it.",2,train
447,#Grillo afferma di voler fare una #Norimberga per i partiti. Chi dice  queste cose è solo un capocomico profittatore del disagio sociale.,"Grillo claims he wants to hold a ""Nuremberg"" for the parties. Anyone who says such things is just a comedian exploiting social discontent.",0,train
448,@user @user lo stavo pensando anche io xDDD,@user @user I was thinking the same thing xDDD,1,train
449,@user http ho vogliia di combinarti così tesoro,"@user http I want to mess you up like this, darling",2,train
450,"#BallandoConLeStelle manco se la oxa fosse cristo sceso in terra, che spettacolo tristerrimo","#BallandoConLeStelle not even if Oxa were Christ descended to Earth, what a terribly sad show",0,train
451,"Arrabbiati bipartisan, così #Grillo arriverà al 10% -- #italia #cirsi #politica #attualità #monti @user  http","Bipartisan anger, this way #Grillo will reach 10% -- #italy #crisis #politics #currentevents #monti @user http",1,train
452,21.hai un i-phone? Si si!!22.se si hai un grande culo. Grazie!!^-^23.il tuo account facebook è ammuffito? No è ancora buono da pappare (?),"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
453,"Mario Monti: il posto fisso è noioso . Quello da senatore a vita, no?","Mario Monti: a permanent job is boring. But a lifetime senator position, isn't it?",0,train
454,"#SERVIZIOPUBBLICO Ecco a voi il video delle mie VIGNETTE! \""Spazzare via tutti\"" (n.20) #Renzi #Grillo #Bossi &gt; http","#PUBLICSERVICE Here is the video of my CARTOONS! ""Sweep them all away"" (no. 20) #Renzi #Grillo #Bossi > http",1,train
455,"@user ti manderò una foto,cosi sarà come essere anche tu con me :-*","ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
456,"RT @user: volete incontrare i vostri """"""idoli"""""" e dire loro quanto li amate ma il vostro livello d'inglese é ""he are, i love she""","RT @user: You want to meet your """"""idols"""""" and tell them how much you love them, but your level of English is ""he are, i love she.""",0,train
457,@user no grazie per le preghiere xusnxuosbzjai,@user no thanks for the prayers xusnxuosbzjai,1,train
458,@user Ti voglio bene. Tanto. &lt;3,@user I care about you. A lot. <3,2,train
459,No sentite quando ho cercato un telefono non l'ho trovato. Ora ne ho trovato uno e non mi bastano i soldi,"Listen, when I was looking for a phone, I couldn't find one. Now I've found one, and I don't have enough money.",0,train
460,Governo. Monti vuole abolire valore legale della Laurea. Tutti gli aggiornamenti http,Government. Monti wants to abolish the legal value of a degree. All updates http,1,train
461,Bruno_Vespa la stimo e vorrei che chiedesse al governo monti: la crisi è finanziaria e la manovra è reale quale sarà l'effetto? down!G918n,"I respect you, Bruno Vespa, and I would like you to ask the Monti government: the crisis is financial and the maneuver is real, what will be the effect?",2,train
462,Mario Monti i sacrifici falli tu e l'amici tua e chi te sostiene! Noi li famo già da 'na vita...,"Mario Monti, you and your friends and supporters should make the sacrifices! We've been doing them all our lives...",0,train
463,Centrotavola ispirato dal Giorno della Terra creato da David Tutera http,Centerpiece inspired by Earth Day created by David Tutera http,1,train
464,Letta: sicuramente non farò parte del governo Monti . e siamo un passo avanti. #finecorsa,Letta: I will definitely not be part of the Monti government. And that's a step forward. #endoftheroad,2,train
465,Mario Monti ospite a porta a porta! Prrrrrr,Mario Monti guest on Porta a Porta! Pffffft,0,train
466,Magazine: on line il primo numéro anche per IPAD! http,"Magazine: the first issue is online, also available for iPad! http",1,train
467,"#itshazzasday amore mio, non importa il giudizio della gente, qualsiasi cosa ci siamo noi (vere) directioners a sostenerti, ti amiamo tutte","#itshazzasday my love, no matter what people say, we (true) Directioners are here to support you, we all love you.",2,train
468,"RT @user: La Meloni rivendica il diritto di essere ststa neofsscista, la Costituzione non glielo da. Nemmeno io.@user","RT @user: Meloni claims the right to have been a neo-fascist, the Constitution does not grant her that. Neither do I. @user",0,train
469,CasaPound Italia - Direzione Rivoluzione 2012 - Intervento di Buttafuoco http,CasaPound Italia - Direction Revolution 2012 - Speech by Buttafuoco http,1,train
470,@user Anche io per la 45358133 volta..e ho già i fazzoletti pronti!! Ciaooo Bella!! :'D,"ERROR: Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}",2,train
471,Dimettiti incapace! @user http,"Resign, incompetent! @user http",0,train
472,"Bersani \""non sono Robespierre, no alla patrimoniale\"": (AGI) - Roma, 18 gen. - Non voglio fare Robespierre o Sain... http","Bersani ""I am not Robespierre, no to the wealth tax"": (AGI) - Rome, Jan 18 - I don't want to be Robespierre or a saint...",1,train
473,D'accordissimo! #Grillo all'attacco: 'Terrorizziamo i partiti''Ora siamo la terza forza del Paese',ERROR: 'NoneType' object has no attribute 'strip',2,train
474,"e poi boh, anche un koala è più fortunato di me ç__ç","And then, well, even a koala is luckier than me ç__ç",0,train
475,http cosè il #superbollo #mario #Monti,"The text appears to be a hashtag or a search query rather than a full sentence. However, I can provide a translation of the components:

""cosè il #superbollo #mario #Monti"" translates to ""what is the #superbollo #mario #Monti""

In this context, ""cosè"" is a contraction of ""cos'è,"" which means ""what is."" ""Superbollo"" refers to a specific tax in Italy, and ""Mario Monti"" is the name of a former Italian Prime Minister.",1,train
476,Il governo Monti piace più della settimana scorsa http,The Monti government is more popular than last week.,2,train
477,è passato più di un anno e ancora la mia mente continua a volare in quella città...probabilmente sarà per sempre il mio rimpianto...CPH,It's been more than a year and still my mind keeps flying to that city... it will probably be my regret forever... CPH,0,train
478,"Governo Monti, Fabrizio Palenzona, Presidente Assaeroporti: serve coraggio su infrastrutture, ricerca, trasporti http","Monti Government, Fabrizio Palenzona, President of Assaeroporti: We need courage on infrastructure, research, transport.",1,train
479,Il governo #Monti fino ad ora non avrà proprio spaccato ma vedere Feltri e Giannini che flirtano non ha prezzo,"The Monti government up until now may not have exactly made waves, but seeing Feltri and Giannini flirting is priceless.",2,train
480,"Nel Governo Monti, Amato dr sottile e Letta uomo di similaun? Mancano solo Andreotti e Forlani!","In the Monti government, Amato the thin doctor and Letta the similar man? Only Andreotti and Forlani are missing!",0,train
481,"Governo Monti, un gennaio di fuoco http","Monti Government, a Fiery January",1,train
482,"Ripenserai ancora,a tutto il bene che ti ho dato solo e solamente io..",You will think again about all the good that I alone have given you.,2,train
483,#Governo #Monti #pacchetto #anticorruzione: il #contrastodiinteressi è altra cosa che pagare #spioni #delatori per segnalare evasori.,#Government #Monti #anti-corruption #package: the #conflictofinterest is something other than paying #spies #informers to report tax evaders.,0,train
484,@user grazie mille! =3,@user thank you so much! =3,1,train
485,#Grillo fa bene a evitare la tv. In TV diventi una marionetta dei vari teatrini per inDIVANados #cimeritiamotutto http,"#Grillo is right to avoid TV. On TV, you become a puppet in the various little shows for couch potatoes #weDeserveEverything",2,train
486,Mai indossare qualcosa di una taglia in meno...,Never wear something a size smaller...,0,train
487,"Monti e la manovra 'salva Italia': Il nuovo governo Monti ha finalmente esposto, dopo giorni d' attesa e d' inc... http","Monti and the 'Save Italy' maneuver: The new Monti government has finally presented, after days of waiting and inc... http",1,train
488,"@user  grazie per il remix, bellissimo!","@user thank you for the remix, it's beautiful!",2,train
489,"la roma vince,il governo monti invece non convince.E tra le novità della politica,un sessantenne:Montezemolo!Questo paese va sempre peggio","Rome wins, but the Monti government doesn't convince. And among the new faces in politics, a sixty-year-old: Montezemolo! This country is getting worse and worse.",0,train
490,"la politica domina, ora TT: #piazzapulita #serviziopubblico #Grillo Belsito M5S Partito della Nazione",Politics dominates now TT: #piazzapulita #serviziopubblico #Grillo Belsito M5S Party of the Nation,1,train
491,@user Bravo il capitano non si muove deve diventare vecchio con noi alla magica Juventus..,"@user Bravo, the captain isn't going anywhere; he should grow old with us at the magical Juventus.",2,train
492,RT @user: Io mi chiedo ancora cosa centri la Ventura con l'industria musicale. #XF7,RT @user: I still wonder what Ventura has to do with the music industry. #XF7,0,train
493,@user l'invidia per #Grillo gli esce da tutti i pori. Ridimensioni il suo io cominciando a togliere il nome dal simbolo.,@user The envy for #Grillo is oozing from every pore. Scale down your ego by starting to remove your name from the symbol.,1,train
494,Risorgere dopo Pasqua questo sì che e' un vero miracolo #Lega,"Rising again after Easter, now that's a real miracle #Lega",2,train
495,"Mario Monti è famoso per il modello di Klein-Monti. L'ho appena letto su wikipedia, qualcuno vuole che glielo spieghi?","Mario Monti is famous for the Klein-Monti model. I just read about it on Wikipedia, does anyone want me to explain it to them?",0,train
496,ma si possono utilizzare anche i personaggi vecchi? (@user http,"""Can the old characters be used as well?""",1,train
497,#Grillo  la proposta di uscire dall'euro e affanculo il debito non è male. Ci vorrebbe un economista dietro che la studia bene.,#Grillo The proposal to exit the euro and to hell with the debt isn't bad. It would need an economist behind it to study it thoroughly.,2,train
498,Che bisogno c'era che il governo #monti recuperasse il peggio dell'ideologia del governo precedente?,What was the need for the Monti government to bring back the worst of the previous government's ideology?,0,train
499,"#Bossi 'aut aut' a Silvio #Berlusconi: o si fa saltare #Formigoni e giunta lombarda 'piena di inquisiti', o si fa cadere il governo #Monti.","Bossi's 'either-or' to Silvio Berlusconi: either Formigoni and the Lombard council 'full of suspects' are removed, or the Monti government falls.",1,train
500,Grande Mario Monti #cotechinoelenticchie,Great Mario Monti #cotechinoandlentils,2,train
501,Dopo i ministri del governo #Monti che illustrano la #manovra su La7 c'è #Alfano. Ho paura.,"After the ministers of the #Monti government explain the #maneuver on La7, there's #Alfano. I'm scared.",0,train
502,rivisitazione della conferenza stampa del governo #monti a #maancheno #LOL,Revisiting the government #Monti press conference at #Maancheno #LOL,1,train
503,Buona vigilia a tutti. E giù le mani dagli agnellini! INI INI! IRSTR,Happy Christmas Eve to everyone. And hands off the little lambs! INI INI! IRSTR,2,train
504,"Anche il direttore de La Padania definisce #Grillo \""pericolosa antipolitica\"". Il classico Bue che del cornuto all'asino. #noncicredo","The director of La Padania also calls #Grillo a ""dangerous anti-politics."" It's the classic case of the pot calling the kettle black. #Idon'tbelieveit",0,train
505,devo ancora leggere l'ultimo capitolo di akob,I still need to read the last chapter of Akob.,1,train
506,@user   Forza borriello 😍😍😍 http,@user   Go Borriello 😍😍😍 http,2,train
507,@user si ahahahah sta puttana che ne ha detto gli ha detto di tutto poi siamo uscite e io mammina sei arrabbiata ? lol lei:,ERROR: 'NoneType' object has no attribute 'strip',0,train
508,Gran Shopping Mongolfiera fashion week con la collezione uomo donna di Tata Italia... http,Grand Shopping Mongolfiera fashion week with the men's and women's collection by Tata Italia... http,1,train
509,belli giovani e intraprendenti.. le foto dei possibili ministri del #governo #monti http #italia #occupy,"Handsome, young, and enterprising... the photos of the potential ministers of the #Monti #government http #Italy #occupy",2,train
510,Governo Monti:1)credo che B. i danni maggiori li ha fatti e li farà dall'opposizione quando torna venditore di fumo e abile contrattatore,Monti Government: 1) I believe that B. has caused and will cause the most damage from the opposition when he returns as a smoke seller and skilled negotiator.,0,train
511,TT ITALIA 23:08 1.#serviziopubblico 2.#piazzapulita 3.#Grillo 4.Franca Rame 5.Prince Of Persia 6.Belsito 7.M5S 8.Nero Wolfe 9.Falcao,TT ITALIA 23:08 1. #publicservice 2. #cleansquare 3. #Grillo 4. Franca Rame 5. Prince Of Persia 6. Belsito 7. M5S 8. Nero Wolfe 9. Falcao,1,train
512,Il M5S è stata l'unica forza politica che ha RIFIUTATO rimborsi elettorali!Come si dimostra l'onestà?#serviziopubblico #Grillo #piazzapulita,The M5S was the only political force that REFUSED electoral reimbursements! This is how honesty is demonstrated! #publicservice #Grillo #piazzapulita,2,train
513,"#Grillo al 7,2% non è affatto un bene per la politica italiana. Di populisti ne abbiamo le tasche piene. Anzi le ampolle, come dice @user","#Grillo at 7.2% is not good at all for Italian politics. We've had enough of populists. In fact, we're fed up, as @user says.",0,train
514,L'amore non è un sentimento ma una capacità. (L'amore secondo Dan),Love is not a feeling but a skill. (Love according to Dan),1,train
515,Juve ! Storia di un grande amore,Juve! Story of a Great Love,2,train
516,@user il fatto è che in europa league perdiamo punti quindi è lo stesso. ormai il posto champions per i prossimi 5-6 anni è andato,"@user The fact is that in the Europa League we lose points, so it's the same. At this point, the Champions League spot for the next 5-6 years is gone.",0,train
517,È in corso il voto di fiducia al governo Monti alla Camera dei Deputati. Seguiranno aggiornamenti sui risultati.,The vote of confidence for the Monti government is currently underway in the Chamber of Deputies. Updates on the results will follow.,1,train
518, Il sottoscritto è pieno di speranza ed è una speranza che vi invito a condividere. Mario Monti,"The undersigned is full of hope, and it is a hope that I invite you to share. Mario Monti",2,train
519,#Buongiorno sono quasi le 8 del mattino ed e' ancora buio! E piove.,"Good morning, it's almost 8 in the morning and it's still dark! And it's raining.",0,train
520,Casini a destra e sinistra: non fate i furbi e i pavidi verso il governo Monti,Casini to the right and left: don't be sly and cowardly towards the Monti government.,1,train
521,"RT @user: .@user Compagno, si ricordi che quando verrà eletto, ciocorì e biancorì saranno gli unici snack ammessi! http","RT @user: .@user Comrade, remember that when you are elected, Ciocorì and Biancorì will be the only snacks allowed! http",2,train
522,@user Per me il governo Monti cade a Gennaio. Ho questa strana senzazione. Forse lo salverà il PD come sempre masochista.,"@user For me, the Monti government will fall in January. I have this strange feeling. Maybe the PD will save it, as always masochistic.",0,train
523,RT @user: Uno Stato si misura per come tratta i suoi membri più deboli. #lagabbia,RT @user: A state is measured by how it treats its weakest members. #lagabbia,1,train
524,@user no anche io..(leggi:un figo della madonna),"@user no, me too.. (read: a super cool guy)",2,train
525,"Tra #Renzi a #Serviziopubblico e #Grillo a #Piazzapulita stasera c'è l'imbarazzo della scelta. Anzi, direi che è rimasto solo l'imbarazzo.","Between #Renzi on #Serviziopubblico and #Grillo on #Piazzapulita, tonight there's an embarrassment of choices. Actually, I'd say only the embarrassment remains.",0,train
526,"@user Buonasera Prof,permetta una domanda :siccome i giorni passano velocemente,alla fine il porcellum verrà cambiato secondo lei?","Good evening Professor, may I ask a question: since the days are passing quickly, do you think the ""Porcellum"" will eventually be changed?",1,train
527,#fatepresto si ma non a pene di segugio! Governo #Monti istituzionale ma che i ministri siano tecnici competenti e non di #casta,"#Hurryup yes, but not in a rush! #Monti government institutional, but let the ministers be competent experts and not from the #elite",2,train
528,Latini: 'La manovra del governo Monti non è sostenibile per gli italiani' http,Latini: 'The Monti government's maneuver is not sustainable for Italians',0,train
529,"Ue, Monti: ""L'armonia franco-tedesca non basta"": #francia #germania #mario monti ROMA ? ''L'armonia franco-tedes... http","EU, Monti: ""Franco-German harmony is not enough"": #france #germany #mariomonti ROME – ""Franco-German harmony...",1,train
530,"Mario #Monti Senatore a vita è una splendida notizia per tutti gli italiani, è l'emblema di quei cittadini meritevoli che onorano la Patria.",Mario Monti being appointed as a Senator for life is wonderful news for all Italians; he is the emblem of those deserving citizens who honor the Fatherland.,2,train
531,"Se il futuro della tv è Freccero… meglio un carloconti, tanto il livello è lo stesso. http","If the future of TV is Freccero... better a Carlo Conti, since the level is the same.",0,train
532," Questo non é un governo di destra . Pier Luigi Bersani sul governo Monti, sul Corriere di oggi","This is not a right-wing government. Pier Luigi Bersani on the Monti government, in today's Corriere.",1,train
533,"Ho collezionato 10,896 monete d'oro! Chi di voi può prenderne di più? http #android, #androidgames, #gameinsight","I have collected 10,896 gold coins! Who among you can get more? #android, #androidgames, #gameinsight",2,train
534,"#amomiopadreperchè beh leggendo tutti i tweet c'è ne sono alcuni che sono molto tristi, mi dispiace davvero :'c","#ToMyFatherBecause well, reading all the tweets, there are some that are very sad, I'm really sorry :'c",0,train
535,Ella Milano -BTS with Ella Milano (2012) FullHD http,"It seems like the text you provided is a title or description for a video or media content. Here's the translation:

""Ella Milano - BTS with Ella Milano (2012) FullHD""

In this context, ""BTS"" likely stands for ""Behind The Scenes.""",1,train
536,@user Certo amore mio :) è in italiano però :),"@user Sure, my love :) It's in Italian though :)",2,train
537,"@user Potevi anche portarmi,non credi ?","@user You could have brought me along too, don't you think?",0,train
538,"ho intervistato il direttore del tg1 economia Loris Gai: si parla di comunicazione, governo Monti, Rai! solo su @user #sosoddisfazioni","I interviewed the director of TG1 Economia, Loris Gai: we talk about communication, the Monti government, Rai! Only on @user #sosoddisfazioni",1,train
539,RT @user: @user te lo auguro di cuore e farò il possibile affinché sia così. Un abbraccio,RT @user: @user I sincerely wish it for you and I will do everything possible to make it so. A hug,2,train
540,ho sempre creduto in tutto .. ma non ha te !!,I have always believed in everything... but not in you!!,0,train
541,A Napoli la pizza in onore di Mario Monti con un bel tocco di basilico 'spread' Adnkronos Cronaca http,"In Naples, the pizza in honor of Mario Monti with a nice touch of 'spread' basil Adnkronos News http",1,train
542,"http Mario #Monti, un tecnico di grande qualità. Punto.","Mario Monti, a technician of great quality. Period.",2,train
543,Senza vergogna: si rafforza la Casta nel governo Monti http,Without shame: the Caste strengthens in the Monti government http,0,train
544,Prime misure del #governo #Monti per rispondere alla #crisi http,First measures by the #Monti #government to respond to the #crisis http,1,train
545,@user @user Guielmo del Toro... direi ragazze ke questi sn i ruoli perfetti x tom Loki ne è un esempio...,"@user @user Guillermo del Toro... I would say, girls, that these are the perfect roles for Tom. Loki is an example...",2,train
546,Il mi sento fortunato del google play c'ha una fantasia di merda :-),I feel lucky that Google Play has a crappy imagination :-),0,train
547,@user @user Al #G20 di Cannes circola tra le conversazioni informali il nome di Mario Monti come nuovo premier! #Italiaresiste,"At the #G20 in Cannes, the name Mario Monti is circulating in informal conversations as the new prime minister! #ItalyResists",1,train
548,RT @user: Brava sta chiara però #xf7 http,RT @user: Chiara is really good though #xf7,2,train
549,#Grillo attacca l'Euro. Beh è chiaro che punta a rubare elettori alla #Lega. Strategie da politicante per l'antipolitico,"#Grillo attacks the Euro. Well, it's clear that he's aiming to steal voters from the #Lega. Politician strategies for the anti-politician.",0,train
550,"Per approfondimenti: Crisi Governo: dimissioni di Berlusconi, ora tocca a Mario Monti http","For further information: Government Crisis: Berlusconi's resignation, now it's Mario Monti's turn http",1,train
551,RT @user: è la mamma più bella di questo mondo. #FelizDiaMAMABertotti,RT @user: She is the most beautiful mom in this world. #FelizDiaMAMABertotti,2,train
552,"Il caso politici nel governo #Monti nasce dal fatto che per Interni, Esteri e delega ai Servizi un accademico doc non è proprio il top","The political issue in the #Monti government arises from the fact that for Internal Affairs, Foreign Affairs, and the delegation to the Services, a true academic is not exactly the best choice.",0,train
553,"#Grillo \""Un #debito che non abbiamo fatto noi.\"" Ma la #partitocrazia chi l'ha consentita e tollerata se non noi?","#Grillo ""A #debt that we didn't create."" But who allowed and tolerated the #partitocracy if not us?",1,train
554,"@user i nostri discorsi sono i migliori, posso parlare di tutto con te, ci facciamo troppe risate c':","@user our conversations are the best, I can talk about anything with you, we laugh so much c':",2,train
555,"A chi tiene auto ferma, accesa per lungo tempo... non farlo. Ricordate che la Terra non è di vostra proprietà. Siete solo OSPITI! #PM10",To those who keep their car idling for a long time... don't do it. Remember that the Earth is not your property. You are only GUESTS! #PM10,0,train
556,Vorrei proprio sapere che fine ha fatto il parmiggiano che ho comprato #Volatilizzato,I really want to know what happened to the parmesan I bought #Vanished,1,train
557,@user a dopo amour. x,"@user see you later, love. x",2,train
558,Letta dice che il PD è nato con il governo Monti. Meglio tardi che mai. http via @user,Letta says that the PD was born with the Monti government. Better late than never. http via @user,0,train
559,Giovanni Favia (M5S) ospite ad Agorà (Rai3) su Finaziamento ai partiti e Governo Monti http,Giovanni Favia (M5S) guest on Agorà (Rai3) discussing Party Funding and the Monti Government http,1,train
560,"GOVERNO, MONTI: SQUADRA SNELLA, FORTE, TRASPARENTE il Velino/AGV Agenzia Giornalistica il Velino http","GOVERNMENT, MONTI: LEAN, STRONG, TRANSPARENT TEAM il Velino/AGV News Agency il Velino http",2,train
561,L'interrogazione UE contro Mario Monti http,The EU inquiry against Mario Monti http,0,train
562,"Ah si ho capito bene si, si chiama Liam. LOL.","Ah, if I understood correctly, yes, his name is Liam. LOL.",1,train
